# mntjulip DSA
GeneName	GroupID	FeatureID	FeatureType	FeatureLabel	strand	p-value	q-value	log2FoldChange	ReadCount1	ReadCount2	PSI	avg_read_counts(0)	avg_read_counts(1)
NSDHL	J024968	J024968	intron	chrX:152831117-152846282	+	0.95238	1	-0.262863	17.178754,15.698918,19.25195,19.908631,12.798554,14.154626,14.285786,15.041411,18.523536,13.507105	.	.	16.967361	15.102493
NSDHL	J024969	J024969	intron	chrX:152831700-152846282	+	1	1	-0.0107216	183.276248,185.462995,187.988823,183.896499,180.718803,182.23694,176.203493,174.694752,177.492837,174.694752	.	.	184.268674	177.064555
NSDHL	J024970	J024970	intron	chrX:152846432-152850265	+	0.996591	1	-0.0745829	274.974999,274.743715,275.710638,273.952366,273.030522,265.921613,262.195683,262.79648,263.7875,262.546712	.	.	274.482448	263.449598
NSDHL	J024971	J024971	intron	chrX:152850423-152858770	+	0.99892	1	0.0145587	283.812145,282.929284,284.468113,284.075167,286.089481,289.172005,287.803463,286.726434,287.674954,287.158916	.	.	284.274838	287.707154
NSDHL	J024972	J024972	intron	chrX:152858916-152862596	+	1	1	-0.0951949	300.137851,299.053756,300.177744,300.058009,300.641939,289.335429,289.364579,287.745181,287.788203,288.131583	.	.	300.01386	288.472995
NSDHL	J024973	J024973	intron	chrX:152862724-152865819	+	0.972265	1	-0.0652404	296.960513,295.248073,295.658915,294.959321,294.753237,283.105443,282.866885,283.747557,283.220281,284.053576	.	.	295.516012	283.398748
NSDHL	J024974	J024974	intron	chrX:152865961-152867571	+	0.998598	1	-0.014977	275.364002,275.779038,275.686993,275.779038,275.935429,280.409134,274.468213,276.131675,275.350445,275.350445	.	.	275.7089	276.341982
NSDHL	J024975	J024975	intron	chrX:152867673-152868784	+	0.994313	1	0.0337014	253.503119,254.774639,255.558507,255.714283,258.463219,262.717364,260.22433,261.283908,261.032974,259.509687	.	.	255.602753	260.953653
ZNF185	J024976	J024976	intron	chrX:152914523-152914710	+	0.763824	1	-0.477322	3.909741,2.982153,2.029529,2.982153,0.0,2.02215,3.924787,2.042655,4.829249,2.042655	.	.	2.380715	2.972299
ZNF185	J024977	J024977	intron	chrX:152914833-152915138	+	0.9354	1	0.00952277	5.742737,3.036824,3.036824,3.036824,3.013065,2.036315,6.60733,3.048396,3.048396,3.986299	.	.	3.573255	3.745347
ZNF185	J024978	J024978	intron	chrX:152915203-152917131	+	0.983833	1	-0.30826	6.722244,6.722244,3.107454,2.115298,4.992999,3.048573,6.705738,4.050769,4.050769,4.967411	.	.	4.732048	4.564652
ZNF185	J024979	J024979	intron	chrX:152917169-152917285	+	0.634476	1	0.350281	4.003118,5.786237,3.061736,4.003118,2.049863,2.052167,5.911389,6.772872,5.019249,5.019249	.	.	3.780814	4.954985
ZNF185	J024980	J024980	intron	chrX:152917362-152918065	+	0.790832	1	0.039826	4.003107,3.061754,4.910384,4.910384,2.04991,4.993712,4.068883,8.367821,3.113567,4.068883	.	.	3.787108	4.922573
ZNF185	J024981	J024981	intron	chrX:152918154-152918983	+	0.398713	1	0.701798	5.905516,5.014338,5.905516,5.014338,2.075853,5.10731,8.755285,7.922726,7.922726,6.170365	.	.	4.783112	7.175682
ZNF185	J024982	J024982	intron	chrX:152919081-152920328	+	0.802135	1	0.29085	4.97558,3.104782,5.861091,5.861091,2.069052,5.965785,6.796021,5.931979,5.931979,2.142188	.	.	4.374319	5.35359
ZNF185	J024983	J024983	intron	chrX:152920411-152920710	+	0.937382	1	0.716828	5.763572,2.074137,4.890584,3.04878,3.017292,4.980773,5.845405,5.845405,3.095739,3.095739	.	.	3.758873	4.572612
ZNF185	J024984	J024984	intron	chrX:152920748-152922173	+	0.780463	1	-0.249132	11.795311,4.336042,6.184499,7.029041,4.197898,5.039559,7.684254,5.974843,5.074795,5.074795	.	.	6.708558	5.769649
ZNF185	J024985	J024985	intron	chrX:152922256-152931672	+	0.943328	1	0.265437	5.889177,3.1209,4.078249,6.748528,5.000123,3.083322,6.024839,8.563779,3.19934,8.563779	.	.	4.967395	5.887012
ZNF185	J024986	J024986	intron	chrX:152922809-152928575	+	0.660359	1	-0.978413	1.015311,1.991503,1.991503,1.991503,1.997096,0.0,1.003527,1.968219,1.968219,1.003527	.	.	1.797383	1.188698
ZNF185	J024987	J024987	intron	chrX:152928661-152931672	+	0.947611	1	0.0220263	1.014788,1.988208,1.988208,1.988208,1.009551,3.891516,1.009528,0.0,1.97987,1.97987	.	.	1.597793	1.772157
ZNF185	J024988	J024988	intron	chrX:152931776-152932873	+	0.932475	1	-0.199309	6.25122,8.021214,6.25122,11.229184,9.765066,6.085825,5.246243,7.062593,7.923549,10.345265	.	.	8.303581	7.332695
ZNF185	J024989	J024989	intron	chrX:152932971-152938074	+	1	1	-0.00239452	5.103959,7.725027,5.103959,6.008238,6.91547,6.023385,6.921766,6.044698,6.044698,6.921766	.	.	6.171331	6.391263
ZNF185	J024990	J024990	intron	chrX:152938163-152945267	+	0.680524	1	-0.194188	8.094015,11.321822,9.758502,5.369121,8.033741,4.115025,7.029998,7.029998,8.717833,7.887904	.	.	8.51544	6.956152
ZNF185	J024991	J024991	intron	chrX:152941830-152945267	+	1	1	0.936185	1.022765,1.022765,3.860759,3.860759,1.008567,3.901552,1.989732,1.014826,1.989732,1.014826	.	.	2.155123	1.982134
ZNF185	J024992	J024992	intron	chrX:152945464-152959699	+	0.806607	1	0.298855	10.070317,14.593324,9.232903,9.232903,6.290325,11.021215,11.831666,7.589033,14.075488,11.03852	.	.	9.883954	11.111184
ZNF185	J024993	J024993	intron	chrX:152959896-152963839	+	1	1	0.275218	9.209197,11.638872,9.209197,11.638872,9.074235,12.61824,11.541673,5.494707,9.126531,10.761609	.	.	10.154075	9.908552
ZNF185	J024994	J024994	intron	chrX:152963949-152965447	+	1	1	-0.296729	10.016051,10.016051,10.016051,12.366861,4.305666,12.065014,7.072775,2.258266,7.906293,9.465444	.	.	9.344136	7.753558
ZNF185	J024995	J024995	intron	chrX:152965527-152967167	+	0.996112	1	-0.00524617	8.569653,12.695386,14.176069,11.12505,11.044942,14.382972,4.573697,10.103966,13.932757,10.916409	.	.	11.52222	10.78196
ZNF185	J024996	J024996	intron	chrX:152967238-152969382	+	0.999778	1	0.251251	10.090401,7.484917,15.303802,8.384248,10.901396,11.891348,7.558519,12.558252,11.790488,10.99918	.	.	10.432953	10.959557
ZNF185	J024997	J024997	intron	chrX:152969484-152970443	+	0.947288	1	0.121209	12.072672,12.85187,12.85187,12.072672,11.15914,13.071005,12.344638,11.529337,16.072302,14.644914	.	.	12.201645	13.532439
ZNF185	J024998	J024998	intron	chrX:152970541-152971274	+	1	1	-0.00432593	9.274813,9.274813,13.223599,10.927965,10.040778,11.749733,9.963553,10.768334,7.382797,9.963553	.	.	10.548394	9.965594
BGN	J024999	J024999	intron	chrX:153495113-153504621	+	0.615866	1	0.950181	1374.978747,1374.971992,1374.983601,1374.965871,1374.918657,2651.018396,2651.609369,2651.611697,2651.606838,2651.605725	.	.	1374.963774	2651.490405
BGN	J025000	J025000	intron	chrX:153504869-153505238	+	0.593088	1	1.012	2625.793452,2625.79051,2625.788274,2625.786509,2624.947819,5289.08888,5289.268323,5289.269507,5289.2664,5289.267689	.	.	2625.621313	5289.23216
BGN	J025001	J025001	intron	chrX:153505350-153505863	+	0.540841	1	0.983416	2596.171287,2596.174425,2596.169621,2596.167636,2595.513496,5131.077022,5131.073124,5131.074869,5131.077488,5131.077668	.	.	2596.039293	5131.076034
BGN	J025002	J025002	intron	chrX:153505401-153505863	+	1	1	0.658175	37.60659,36.529073,36.751814,35.352615,45.462988,35.064807,55.071176,54.343816,53.221156,56.479393	.	.	38.340616	50.83607
BGN	J025003	J025003	intron	chrX:153506076-153506529	+	0.616362	1	1.00315	2684.72377,2684.727179,2684.72595,2684.729694,2685.48675,5379.426624,5380.30754,5380.309492,5380.309669,5380.309691	.	.	2684.878669	5380.132603
BGN	J025004	J025004	intron	chrX:153506614-153508680	+	0.502731	1	1.02287	107.648952,107.320179,107.361478,108.09508,113.170906,189.23818,200.181119,200.181119,199.977924,200.203649	.	.	108.719319	197.956398
BGN	J025005	J025005	intron	chrX:153506639-153506830	+	0.587468	1	0.983973	2646.766026,2646.762091,2646.767397,2646.771213,2643.224967,5212.010481,5212.184955,5212.186239,5212.187697,5212.186313	.	.	2646.058339	5212.151137
BGN	J025006	J025006	intron	chrX:153506923-153507047	+	0.549997	1	1.02147	2562.288395,2562.287993,2562.287017,2562.290978,2562.342634,5204.135525,5204.056951,5204.059599,5204.057,5204.059089	.	.	2562.299403	5204.073633
BGN	J025007	J025007	intron	chrX:153507185-153508248	+	0.600516	1	1.00832	2567.401073,2567.399894,2567.40486,2567.397845,2567.785604,5164.744473,5164.877713,5164.877103,5164.874661,5164.876328	.	.	2567.477855	5164.850056
NAA10	J025008	J025008	intron	chrX:153930223-153930763	-	1	1	-0.0139873	1016.889157,1016.985559,1016.696248,1016.735718,1019.0915,1008.855564,1010.630826,1010.555432,1010.564303,1010.608654	.	.	1017.279636	1010.242956
NAA10	J025009	J025009	intron	chrX:153930307-153930763	-	0.915754	1	-0.069983	153.442427,151.95617,154.226184,150.307879,149.595155,141.905525,142.396527,143.150568,141.373585,143.275182	.	.	151.905563	142.420277
NAA10	J025010	J025010	intron	chrX:153930847-153932071	-	0.993488	1	0.0027447	727.707489,727.715723,727.798044,727.789813,729.06432,740.340805,737.82709,738.308107,737.875245,737.931411	.	.	728.015078	738.456532
NAA10	J025011	J025011	intron	chrX:153930847-153932316	-	1	1	-0.0124482	618.954178,619.00975,619.043085,619.608758,616.773233,613.18159,612.433122,612.478447,612.365109,612.750142	.	.	618.677801	612.641682
NAA10	J025012	J025012	intron	chrX:153931981-153932071	-	0.943626	1	0.0340854	90.805324,90.356897,88.272365,92.763173,88.578684,85.251616,93.457291,97.986543,92.576643,94.105192	.	.	90.155289	92.675457
NAA10	J025013	J025013	intron	chrX:153932115-153932316	-	1	1	0.00682245	1033.797378,1033.733662,1033.767646,1033.746406,1032.456052,1031.544548,1030.653741,1031.033892,1030.939972,1030.709302	.	.	1033.500229	1030.976291
NAA10	J025014	J025014	intron	chrX:153932431-153932539	-	0.999996	1	0.0140991	1932.864398,1932.777971,1932.873294,1932.86694,1933.556023,1953.747651,1953.546633,1953.66239,1953.653678,1953.627541	.	.	1932.987725	1953.647579
NAA10	J025015	J025015	intron	chrX:153932584-153933943	-	0.998972	1	-0.0287702	1911.84215,1911.852535,1911.831764,1911.868113,1911.106285,1876.623082,1876.572192,1876.744484,1876.661038,1876.623348	.	.	1911.700169	1876.644829
NAA10	J025016	J025016	intron	chrX:153932584-153933961	-	0.892587	1	0.0622097	136.558444,134.791579,136.824803,136.021451,137.932301,147.58558,144.455141,144.951224,144.703777,145.074507	.	.	136.425716	145.354046
NAA10	J025017	J025017	intron	chrX:153934001-153934377	-	1	1	0.0108675	1939.44075,1939.387722,1939.423075,1939.406661,1932.604822,1937.814606,1937.690773,1937.659172,1937.670549,1937.722372	.	.	1938.052606	1937.711494
NAA10	J025018	J025018	intron	chrX:153934475-153934884	-	0.941593	1	0.0635362	903.5559,903.369393,903.583316,903.522998,904.608136,945.513041,945.360365,945.571791,945.7227,945.40065	.	.	903.727949	945.513709
TMEM187	J025019	J025019	intron	chrX:153972860-153981850	+	1	1	0.131888	29.420554,30.570877,27.597448,36.178769,34.1515,33.472016,34.336023,32.719815,40.457189,31.587329	.	.	31.58383	34.514474
TMEM187	J025020	J025020	intron	chrX:153980623-153981850	+	0.366434	1	0.00207135	9.62871,9.62871,6.218235,7.115088,5.15815,2.060028,6.91918,6.042375,7.766727,6.91918	.	.	7.549779	5.941498
MECP2	J025021	J025021	intron	chrX:154031286-154031396	-	0.00107143	0.00639145	0.646917	69.103784,74.390384,72.138065,75.200321,75.129972,118.642719,114.975298,116.47124,115.978044,112.544261	.	.	73.192505	115.722312
MECP2	J025022	J025022	intron	chrX:154031450-154032207	-	1.00671e-05	9.52025e-05	0.896908	157.106498,159.372824,156.329829,156.664046,153.136291,283.32761,282.809776,283.603624,283.997825,283.559713	.	.	156.521898	283.45971
MECP2	J025023	J025023	intron	chrX:154032557-154092184	-	3.72344e-05	0.000296075	0.939608	112.036708,116.64446,114.143841,118.70709,108.292368,213.809632,210.095079,209.951987,211.229276,210.664501	.	.	113.964893	211.150095
MECP2	J025024	J025024	intron	chrX:154032557-154097604	-	0.0148831	0.0774444	1.06025	10.972779,14.703737,5.62215,10.972779,11.845351,23.697602,26.403339,20.145828,19.430591,22.824936	.	.	10.823359	22.500459
MECP2	J025025	J025025	intron	chrX:154091181-154092184	-	0.00387186	0.0215356	1.07572	7.269784,9.822529,9.822529,8.999986,8.999829,22.835729,18.782636,15.108507,17.375312,19.459067	.	.	8.982931	18.71225
MECP2	J025026	J025026	intron	chrX:154092307-154097604	-	5.55896e-05	0.000422919	1.16519	58.081897,60.236009,60.923632,66.266672,60.361185,132.596388,129.419002,124.309597,129.276231,127.972071	.	.	61.173879	128.714658
GDI1	J025027	J025027	intron	chrX:154437299-154438523	+	0.999072	1	0.00878118	993.025228,993.364461,993.355299,993.075683,994.161787,1001.969817,1000.018442,999.878141,999.860032,1000.122488	.	.	993.396492	1000.369784
GDI1	J025028	J025028	intron	chrX:154438630-154438765	+	1	1	-0.00187424	1659.985409,1660.026413,1660.017871,1660.011037,1658.47592,1657.686213,1657.379639,1657.353934,1657.312801,1657.355647	.	.	1659.70333	1657.417647
GDI1	J025029	J025029	intron	chrX:154438864-154439006	+	1	1	0.0517613	1595.406312,1595.524383,1595.614758,1595.363872,1595.216577,1656.66766,1656.275221,1656.247765,1656.197997,1656.342138	.	.	1595.42518	1656.346156
GDI1	J025030	J025030	intron	chrX:154439140-154439710	+	1	1	-0.180138	46.650363,51.483156,48.755765,48.755765,42.89763,48.242263,42.249789,40.829351,43.159994,44.901738	.	.	47.708536	43.876627
GDI1	J025031	J025031	intron	chrX:154439140-154439941	+	1	1	-0.0130333	1545.218586,1545.304953,1545.293176,1545.287288,1546.173949,1529.953271,1531.016604,1530.970641,1531.046578,1531.016604	.	.	1545.45559	1530.80074
GDI1	J025032	J025032	intron	chrX:154440139-154440375	+	1	1	0.0145217	1538.937265,1539.022333,1538.905607,1539.057938,1538.244262,1554.378563,1554.339538,1554.306546,1554.211438,1554.296842	.	.	1538.833481	1554.306585
GDI1	J025033	J025033	intron	chrX:154440506-154441096	+	1	1	-0.00764329	1602.486666,1602.298213,1602.413491,1602.473861,1602.544759,1606.002589,1603.69729,1603.554807,1603.525574,1603.523746	.	.	1602.443398	1604.060801
GDI1	J025034	J025034	intron	chrX:154441195-154441623	+	0.999721	1	-0.027756	1614.067652,1614.047809,1613.981059,1613.982863,1612.20442,1576.163307,1576.452983,1576.42088,1576.600245,1576.479418	.	.	1613.656761	1576.423367
GDI1	J025035	J025035	intron	chrX:154441794-154442111	+	1	1	0.00427913	1575.530986,1575.695443,1575.623619,1575.725681,1572.752423,1573.524037,1573.247321,1573.336423,1573.374333,1573.436877	.	.	1575.06563	1573.383798
GDI1	J025036	J025036	intron	chrX:154442255-154442374	+	1	1	-0.0310322	1529.942982,1529.940981,1529.983003,1530.011014,1531.269125,1508.62327,1506.320596,1506.584495,1506.398959,1506.37009	.	.	1530.229421	1506.859482
GDI1	J025037	J025037	intron	chrX:154442428-154442520	+	1	1	-0.0120801	1531.130401,1531.060471,1531.036492,1531.052478,1529.696231,1518.593254,1518.178557,1518.292292,1518.229335,1518.206993	.	.	1530.795215	1518.300086
FAM50A	J025038	J025038	intron	chrX:154444346-154445633	+	0.97466	1	0.0415877	865.001839,865.347164,865.353113,865.251954,867.975231,890.978438,891.447212,890.889956,891.27286,891.205334	.	.	865.78586	891.15876
FAM50A	J025039	J025039	intron	chrX:154444909-154445633	+	1	1	0.113206	62.752476,59.049629,60.444167,59.754368,63.107191,62.576618,65.848745,65.848745,67.693313,67.089348	.	.	61.021566	65.811354
FAM50A	J025040	J025040	intron	chrX:154445717-154445812	+	1	1	0.0175801	1176.335801,1176.617857,1176.455292,1176.531609,1176.333993,1192.066542,1191.939696,1191.810217,1191.929987,1191.881437	.	.	1176.45491	1191.925576
FAM50A	J025041	J025041	intron	chrX:154445911-154446415	+	0.998791	1	-0.00977625	1214.169663,1214.125928,1214.132176,1214.288344,1214.222578,1203.453301,1203.885766,1203.803211,1203.819088,1203.876241	.	.	1214.187738	1203.767521
FAM50A	J025042	J025042	intron	chrX:154446560-154448484	+	1	1	-0.0264923	1220.147786,1220.175624,1220.07354,1220.07354,1221.347525,1189.518714,1190.473064,1190.447112,1190.430891,1190.550908	.	.	1220.363603	1190.284138
FAM50A	J025043	J025043	intron	chrX:154448560-154448690	+	1	1	-0.0139548	1202.906436,1202.877813,1202.938236,1202.925517,1203.514264,1196.478422,1199.060958,1199.342415,1199.24969,1198.984153	.	.	1203.032453	1198.623128
FAM50A	J025044	J025044	intron	chrX:154448756-154448893	+	1	1	0.0203095	1180.175442,1179.947829,1180.139167,1179.931328,1174.090516,1187.877246,1188.325321,1188.416454,1188.256953,1188.302533	.	.	1178.856856	1188.235701
FAM50A	J025045	J025045	intron	chrX:154448954-154449221	+	0.999943	1	-0.00506826	1151.173405,1151.076525,1151.270253,1151.166486,1151.45775,1151.422968,1147.751959,1147.96419,1148.068511,1147.92593	.	.	1151.228884	1148.626712
FAM50A	J025046	J025046	intron	chrX:154449297-154449681	+	0.98735	1	0.0329906	1120.675745,1120.540978,1120.679386,1120.555551,1122.546663,1151.636066,1151.682636,1151.572013,1151.65844,1151.603129	.	.	1120.999665	1151.630457
FAM50A	J025047	J025047	intron	chrX:154449735-154449883	+	0.993437	1	0.0211846	1098.168589,1098.18373,1098.066363,1098.119374,1098.030063,1114.988467,1114.727208,1114.841256,1114.95526,1114.844935	.	.	1098.113624	1114.871425
FAM50A	J025048	J025048	intron	chrX:154449931-154450029	+	0.997672	1	0.0192138	1121.265619,1121.163747,1121.200134,1121.130995,1122.005365,1137.372735,1137.220685,1137.355247,1137.553437,1137.362327	.	.	1121.353172	1137.372886
FAM50A	J025049	J025049	intron	chrX:154450099-154450209	+	0.990949	1	-0.0308318	1122.844204,1122.855089,1122.898623,1122.626429,1123.280761,1096.333305,1096.596724,1096.395472,1096.577744,1096.649861	.	.	1122.901021	1096.510621
FAM50A	J025050	J025050	intron	chrX:154450319-154450424	+	0.940642	1	-0.0582561	1014.771585,1014.608764,1014.577949,1014.617567,1014.579731,975.119841,975.097094,975.210995,975.006887,975.234718	.	.	1014.631119	975.133907
UBL4A	J025051	J025051	intron	chrX:154485649-154485771	-	0.971459	1	0.0592906	269.884128,272.007967,270.503564,269.979738,263.694786,275.651934,277.361015,277.041596,278.041296,276.858512	.	.	269.214037	276.990871
UBL4A	J025052	J025052	intron	chrX:154485979-154486228	-	0.907762	1	0.115634	120.77513,123.239651,118.172031,121.869184,118.67673,124.129243,127.598528,131.335164,129.789278,129.359054	.	.	120.546545	128.442253
UBL4A	J025053	J025053	intron	chrX:154485979-154486537	-	0.915818	1	0.0491288	32.494798,36.614868,35.638741,33.582022,29.748397,32.030453,34.474166,37.456076,33.407013,36.003321	.	.	33.615765	34.674206
UBL4A	J025054	J025054	intron	chrX:154486333-154486537	-	1	1	0.0662072	80.961341,78.847574,84.628959,81.217174,84.937203,82.266221,84.812651,83.334349,84.570255,87.15644	.	.	82.11845	84.427983
FAM3A	J025055	J025055	intron	chrX:154506906-154507203	-	0.991029	1	-0.0483657	309.476092,309.285951,310.720957,308.90446,310.41999,299.034844,301.023397,301.103041,301.737586,302.092482	.	.	309.76149	300.99827
FAM3A	J025056	J025056	intron	chrX:154507329-154507406	-	1	1	0.00302175	303.451307,304.746313,305.599138,304.746313,307.927551,301.168289,305.923954,305.460275,304.64286,305.227504	.	.	305.294124	304.484576
FAM3A	J025057	J025057	intron	chrX:154507490-154507811	-	0.998859	1	-0.00938026	258.529099,259.751912,259.142971,259.193904,258.239765,261.771398,262.996952,262.000091,262.250523,262.100361	.	.	258.97153	262.223865
FAM3A	J025058	J025058	intron	chrX:154507490-154508289	-	1	1	-0.0727327	70.309241,73.800158,73.241627,75.691473,66.511788,70.63751,69.172596,69.47454,71.519249,70.070743	.	.	71.910857	70.174928
FAM3A	J025059	J025059	intron	chrX:154507861-154508289	-	0.999645	1	0.0175973	242.946322,243.569612,244.355178,244.075609,241.765442,243.930025,243.635557,245.150152,244.592884,244.48091	.	.	243.342433	244.357906
FAM3A	J025060	J025060	intron	chrX:154507882-154508289	-	0.468492	1	0.00145067	22.858379,20.270764,18.148276,23.468345,15.998499,11.641873,20.663468,20.020799,13.394277,19.362477	.	.	20.148853	17.016579
FAM3A	J025061	J025061	intron	chrX:154508347-154508474	-	0.977615	1	0.0905924	324.787285,326.004483,323.94332,325.484798,322.358383,337.764028,338.492481,338.850841,338.850841,339.045753	.	.	324.515654	338.600789
