group_id	chrom	start	end	strand	gene_name	psi(control)	psi(epileptic)	delta_psi
g007781	chr5	146220484	146220738	-	Rnf6	0.176278	0.159851	-0.016427
g007781	chr5	146220484	146221220	-	Rnf6	0.823722	0.840149	0.016427
g007782	chr5	146584118	146584745	-	Gpr12	0.134232	0.12821	-0.00602217
g007782	chr5	146584125	146584745	-	Gpr12	0.865768	0.87179	0.00602217
g007783	chr5	146959276	146963221	-	Mtif3	0.273265	0.314533	0.0412674
g007783	chr5	146959276	146963712	-	Mtif3	0.390498	0.378209	-0.0122891
g007783	chr5	146959276	146963723	-	Mtif3	0.336237	0.307259	-0.0289783
g007784	chr5	148365251	148392756	-	Slc7a1	0.426832	0.446278	0.0194461
g007784	chr5	148365251	148399729	-	Slc7a1	0.573168	0.553722	-0.0194461
g007785	chr5	148921412	148928336	-	Katnal1	0.270658	0.245211	-0.0254467
g007785	chr5	148921412	148928526	-	Katnal1	0.508663	0.527452	0.0187883
g007785	chr5	148921412	148928888	-	Katnal1	0.220679	0.227337	0.00665846
g007786	chr5	149620683	149623465	-	Hsph1	0.96933	0.97919	0.00986036
g007786	chr5	149620683	149624969	-	Hsph1	0.0306705	0.0208101	-0.00986036
g007787	chr5	149620683	149624969	-	Hsph1	0.0340893	0.0228384	-0.0112509
g007787	chr5	149623596	149624969	-	Hsph1	0.965911	0.977162	0.0112509
g007788	chr5	150576767	150593140	-	N4bp2l1	0.359811	0.21155	-0.148261
g007788	chr5	150576767	150594264	-	N4bp2l1	0.640189	0.78845	0.148261
g007789	chr5	151643103	151643711	-	Rfc3	0.844152	0.907554	0.0634019
g007789	chr5	151643103	151668067	-	Rfc3	0.155848	0.092446	-0.0634019
g007790	chr6	4614711	4619289	+	Casd1	0.973483	0.976792	0.00330879
g007790	chr6	4614711	4619761	+	Casd1	0.0265169	0.0232081	-0.00330879
g007791	chr6	4614711	4619761	+	Casd1	0.0252067	0.0214322	-0.00377451
g007791	chr6	4619333	4619761	+	Casd1	0.974793	0.978568	0.00377451
g007792	chr6	4903031	4905226	+	Ppp1r9a	0.286877	0.251368	-0.0355092
g007792	chr6	4903448	4905226	+	Ppp1r9a	0.713123	0.748632	0.0355092
g007793	chr6	5134174	5156121	+	Ppp1r9a	0.934722	0.902611	-0.0321111
g007793	chr6	5154207	5156121	+	Ppp1r9a	0.065278	0.0973891	0.0321111
g007794	chr6	5767144	5769701	+	Dync1i1	0.757522	0.749479	-0.00804243
g007794	chr6	5767144	5769734	+	Dync1i1	0.242478	0.250521	0.00804243
g007795	chr6	5769791	5784439	+	Dync1i1	0.832737	0.810067	-0.0226709
g007795	chr6	5769791	5800775	+	Dync1i1	0.167263	0.189933	0.0226709
g007796	chr6	5769791	5800775	+	Dync1i1	0.14855	0.181282	0.0327321
g007796	chr6	5784498	5800775	+	Dync1i1	0.85145	0.818718	-0.0327321
g007797	chr6	7556780	7557216	+	Tac1	0.329391	0.323701	-0.00568944
g007797	chr6	7556780	7557720	+	Tac1	0.670609	0.676299	0.00568944
g007798	chr6	7556780	7557720	+	Tac1	0.632839	0.651077	0.0182374
g007798	chr6	7557260	7557720	+	Tac1	0.367161	0.348923	-0.0182374
g007799	chr6	8558586	8573182	+	Glcci1	0.41895	0.443524	0.024574
g007799	chr6	8558586	8573185	+	RP24-267I24.5,Glcci1	0.58105	0.556476	-0.024574
g007800	chr6	11908017	11926727	+	Phf14	0.19933	0.191125	-0.00820546
g007800	chr6	11926292	11926727	+	Phf14	0.80067	0.808875	0.00820546
g007801	chr6	11926837	11933253	+	Phf14	0.371669	0.397991	0.026322
g007801	chr6	11926837	11941430	+	Phf14	0.628331	0.602009	-0.026322
g007802	chr6	11987274	11987576	+	Phf14	0.962749	0.969753	0.00700431
g007802	chr6	11987274	11988722	+	Phf14	0.0372515	0.0302472	-0.00700431
g007803	chr6	11987274	11988722	+	Phf14	0.0336182	0.0274484	-0.00616982
g007803	chr6	11987682	11988722	+	Phf14	0.966382	0.972552	0.00616982
g007804	chr6	12007106	12039211	+	Phf14	0.407835	0.421179	0.0133432
g007804	chr6	12007106	12047827	+	Phf14	0.592165	0.578821	-0.0133432
g007805	chr6	17694362	17819250	+	St7	0.157277	0.215883	0.0586063
g007805	chr6	17749614	17819250	+	St7	0.842723	0.784117	-0.0586063
g007806	chr6	17848079	17850357	+	St7	0.845263	0.811374	-0.0338888
g007806	chr6	17848079	17852258	+	St7	0.154737	0.188626	0.0338888
g007807	chr6	17848079	17852258	+	St7	0.154538	0.168818	0.0142804
g007807	chr6	17850425	17852258	+	St7	0.845462	0.831182	-0.0142804
g007808	chr6	17904969	17905707	+	St7	0.113446	0.14442	0.0309745
g007808	chr6	17904969	17906408	+	St7	0.886554	0.85558	-0.0309745
g007809	chr6	17904969	17906408	+	St7	0.854734	0.889198	0.0344635
g007809	chr6	17905842	17906408	+	St7	0.145266	0.110802	-0.0344635
g007810	chr6	23000199	23007274	+	Ptprz1	0.733314	0.831054	0.0977396
g007810	chr6	23002746	23007274	+	Ptprz1	0.266686	0.168946	-0.0977396
g007811	chr6	23022284	23024714	+	Ptprz1	0.554218	0.524037	-0.0301803
g007811	chr6	23022284	23024945	+	Ptprz1	0.445782	0.475963	0.0301803
g007812	chr6	23022284	23024945	+	Ptprz1	0.487364	0.501495	0.0141317
g007812	chr6	23024734	23024945	+	Ptprz1	0.512636	0.498505	-0.0141317
g007813	chr6	29356697	29361294	+	Calu	0.544926	0.60893	0.0640047
g007813	chr6	29356697	29361560	+	Calu	0.455074	0.39107	-0.0640047
g007814	chr6	29361487	29366040	+	Calu	0.475907	0.49631	0.0204036
g007814	chr6	29361753	29366040	+	Calu	0.524093	0.50369	-0.0204036
g007815	chr6	29411385	29411710	+	Ccdc136	0.124266	0.214295	0.0900283
g007815	chr6	29411385	29421991	+	Ccdc136	0.847625	0.756825	-0.0908
g007815	chr6	29411385	29422037	+	Ccdc136	0.0281088	0.0288805	0.000771646
g007816	chr6	29418153	29426625	+	Ccdc136	0.0398494	0.132894	0.0930442
g007816	chr6	29422097	29426625	+	Ccdc136	0.960151	0.867106	-0.0930442
g007817	chr6	29422097	29426625	+	Ccdc136	0.903463	0.884456	-0.0190069
g007817	chr6	29422097	29423280	+	Ccdc136	0.0965375	0.115544	0.0190069
g007818	chr6	29709998	29710587	+	Tspan33	0.681422	0.672584	-0.00883822
g007818	chr6	29709998	29710590	+	Tspan33	0.318578	0.327416	0.00883822
g007819	chr6	29736353	29752542	+	Smo	0.482905	0.224388	-0.258517
g007819	chr6	29736353	29753470	+	Smo	0.517095	0.775612	0.258517
g007820	chr6	29736353	29753470	+	Smo	0.495913	0.742974	0.247061
g007820	chr6	29752654	29753470	+	Smo	0.504087	0.257026	-0.247061
g007821	chr6	29768906	29863140	+	Ahcyl2	0.0833489	0.0993179	0.015969
g007821	chr6	29768906	29863143	+	Ahcyl2	0.916651	0.900682	-0.015969
g007822	chr6	30088988	30089912	+	Nrf1	0.449954	0.525374	0.0754208
g007822	chr6	30088988	30089915	+	Nrf1	0.550046	0.474626	-0.0754208
g007823	chr6	30402150	30427709	+	Klhdc10	0.233005	0.245309	0.0123033
g007823	chr6	30402150	30439644	+	Klhdc10	0.766995	0.754691	-0.0123033
g007824	chr6	30402150	30439644	+	Klhdc10	0.712649	0.675077	-0.0375717
g007824	chr6	30427795	30439644	+	Klhdc10	0.287351	0.324923	0.0375717
g007825	chr6	31220519	31244105	+	RP23-402K12.2	0.418775	0.367528	-0.0512466
g007825	chr6	31220519	31277848	+	RP23-402K12.2	0.523453	0.555546	0.0320922
g007826	chr6	31220519	31277848	+	RP23-402K12.2	0.608345	0.603621	-0.00472461
g007825	chr6	31220519	31285003	+	RP23-402K12.2	0.0577717	0.0769261	0.0191544
g007827	chr6	31220519	31285003	+	RP23-402K12.2	0.0833428	0.0989079	0.015565
g007826	chr6	31244358	31277848	+	RP23-402K12.2	0.391655	0.396379	0.00472461
g007827	chr6	31277955	31285003	+	RP23-402K12.2	0.916657	0.901092	-0.015565
g007828	chr6	31328360	31335991	+	RP23-402K12.2	0.622875	0.579442	-0.0434327
g007828	chr6	31328389	31335991	+	RP23-402K12.2	0.377125	0.420558	0.0434327
g007829	chr6	31336062	31336804	+	RP23-402K12.2	0.793463	0.8349	0.0414373
g007829	chr6	31336062	31337230	+	RP23-402K12.2	0.206537	0.1651	-0.0414373
g007830	chr6	31336062	31337230	+	RP23-402K12.2	0.202385	0.153186	-0.0491982
g007830	chr6	31336857	31337230	+	RP23-402K12.2	0.797615	0.846814	0.0491982
g007831	chr6	34487682	34504271	+	Bpgm	0.0364095	0.0242623	-0.0121472
g007831	chr6	34487950	34504271	+	Bpgm	0.963591	0.975738	0.0121472
g007832	chr6	34686074	34741789	+	Cald1	0.411856	0.356824	-0.0550313
g007832	chr6	34709697	34741789	+	Cald1	0.588144	0.643176	0.0550313
g007833	chr6	34746015	34753443	+	Cald1	0.72517	0.702944	-0.0222256
g007833	chr6	34746639	34753443	+	Cald1	0.161362	0.174547	0.0131849
g007834	chr6	34746639	34753443	+	Cald1	0.636374	0.619547	-0.0168274
g007833	chr6	34747969	34753443	+	Cald1	0.113468	0.122508	0.00904067
g007834	chr6	34746639	34747886	+	Cald1	0.363626	0.380453	0.0168274
g007835	chr6	34766198	34769530	+	Cald1	0.275575	0.260075	-0.0155
g007835	chr6	34766198	34771048	+	Cald1	0.724425	0.739925	0.0155
g007836	chr6	34766198	34771048	+	Cald1	0.75079	0.803743	0.0529524
g007836	chr6	34769662	34771048	+	Cald1	0.24921	0.196257	-0.0529524
g007837	chr6	37945687	37949222	+	Trim24	0.647888	0.691125	0.0432375
g007837	chr6	37945789	37949222	+	Trim24	0.352112	0.308875	-0.0432375
g007838	chr6	38464043	38470152	+	Ubn2	0.787232	0.868417	0.0811853
g007838	chr6	38464049	38470152	+	Ubn2	0.212768	0.131583	-0.0811853
g007839	chr6	38551908	38554980	+	Luc7l2	0.144097	0.184918	0.0408209
g007839	chr6	38551908	38570510	+	Luc7l2	0.855903	0.815082	-0.0408209
g007840	chr6	38551908	38570510	+	Luc7l2	0.747185	0.674672	-0.0725129
g007840	chr6	38555063	38570510	+	Luc7l2	0.14256	0.169221	0.0266606
g007840	chr6	38568917	38570510	+	Luc7l2	0.110255	0.156107	0.0458522
g007841	chr6	38570604	38571042	+	Luc7l2	0.0957882	0.171341	0.0755527
g007841	chr6	38570604	38585041	+	Luc7l2	0.904212	0.828659	-0.0755527
g007842	chr6	38593469	38598785	+	Luc7l2	0.777571	0.781926	0.00435551
g007842	chr6	38593469	38603277	+	Luc7l2	0.222429	0.218074	-0.00435551
g007843	chr6	38593469	38603277	+	Luc7l2	0.180838	0.185009	0.00417111
g007843	chr6	38598814	38603277	+	Luc7l2	0.819162	0.814991	-0.00417111
g007844	chr6	39592712	39596451	+	Ndufb2	0.941649	0.949592	0.00794358
g007844	chr6	39592803	39596451	+	Ndufb2	0.0387354	0.0349072	-0.00382824
g007844	chr6	39593097	39596451	+	RP23-366P9.8,Ndufb2	0.0196157	0.0155004	-0.00411534
g007845	chr6	39598361	39599392	+	Ndufb2	0.817412	0.802242	-0.0151702
g007845	chr6	39598365	39599392	+	Ndufb2	0.182588	0.197758	0.0151702
g007846	chr6	40471459	40472071	+	Ssbp1	0.608885	0.581905	-0.0269805
g007846	chr6	40471825	40472071	+	Ssbp1	0.391115	0.418095	0.0269805
g007847	chr6	42350476	42350946	+	Zyx	0.636622	0.733791	0.0971688
g007847	chr6	42350476	42351475	+	Zyx	0.363378	0.266209	-0.0971688
g007848	chr6	42350476	42351475	+	Zyx	0.239529	0.187276	-0.0522538
g007848	chr6	42351148	42351475	+	Zyx	0.261622	0.209149	-0.0524735
g007849	chr6	42351148	42351475	+	Zyx	0.436601	0.307139	-0.129462
g007848	chr6	42351362	42351475	+	Zyx	0.498849	0.603576	0.104727
g007849	chr6	42351148	42351270	+	Zyx	0.563399	0.692861	0.129462
g007850	chr6	47193079	47271140	+	Cntnap2	0.955245	0.870697	-0.0845477
g007850	chr6	47244549	47271140	+	Cntnap2	0.0447555	0.129303	0.0845477
g007851	chr6	47454029	47484744	+	Cul1	0.0858893	0.14147	0.0555807
g007851	chr6	47454483	47484744	+	Cul1	0.914111	0.85853	-0.0555807
g007852	chr6	48395887	48402871	+	Krba1	0.374999	0.45377	0.0787718
g007852	chr6	48395887	48402884	+	Krba1	0.625001	0.54623	-0.0787718
g007853	chr6	48539271	48540040	+	Atp6v0e2	0.973267	0.977415	0.00414865
g007853	chr6	48539271	48540428	+	Atp6v0e2	0.0267332	0.0225845	-0.00414865
g007854	chr6	48539271	48540428	+	Atp6v0e2	0.0145201	0.0136767	-0.000843415
g007854	chr6	48540166	48540428	+	Atp6v0e2	0.98548	0.986323	0.000843415
g007855	chr6	48554893	48556955	+	Lrrc61	0.285733	0.381903	0.0961697
g007855	chr6	48554982	48556955	+	Lrrc61	0.714267	0.618097	-0.0961697
g007856	chr6	48554982	48556955	+	Lrrc61	0.647693	0.570082	-0.0776116
g007856	chr6	48554982	48568137	+	Lrrc61	0.352307	0.429918	0.0776116
g007857	chr6	48554982	48568137	+	Lrrc61	0.254677	0.304768	0.05009
g007857	chr6	48557094	48568137	+	Lrrc61	0.745323	0.695232	-0.05009
g007858	chr6	48594976	48596293	+	Repin1	0.611508	0.600691	-0.0108169
g007858	chr6	48594976	48596296	+	Repin1,RP24-124B23.14	0.388492	0.399309	0.0108169
g007859	chr6	49074103	49075086	+	Malsu1	0.795138	0.78301	-0.0121278
g007859	chr6	49074103	49082845	+	Malsu1	0.204862	0.21699	0.0121278
g007860	chr6	49074103	49082845	+	Malsu1	0.16078	0.182352	0.0215724
g007860	chr6	49075264	49082845	+	Malsu1	0.83922	0.817648	-0.0215724
g007861	chr6	50110464	50143719	+	Mpp6	0.936777	0.922402	-0.0143749
g007862	chr6	50110464	50143719	+	Mpp6	0.705631	0.792591	0.0869601
g007861	chr6	50110464	50145774	+	Mpp6	0.0632233	0.0775982	0.0143749
g007863	chr6	50110464	50145774	+	Mpp6	0.0178592	0.0293693	0.0115101
g007862	chr6	50111127	50143719	+	Mpp6	0.294369	0.207409	-0.0869601
g007863	chr6	50143784	50145774	+	Mpp6	0.982141	0.970631	-0.0115101
g007864	chr6	50163649	50176877	+	Mpp6	0.23179	0.269216	0.0374264
g007864	chr6	50163649	50178389	+	Mpp6	0.76821	0.730784	-0.0374264
g007865	chr6	50163649	50178389	+	Mpp6	0.795282	0.7682	-0.0270822
g007865	chr6	50176918	50178389	+	Mpp6	0.204718	0.2318	0.0270822
g007866	chr6	51470734	51471816	+	Cbx3	0.178577	0.207327	0.0287498
g007866	chr6	51470739	51471816	+	Cbx3	0.821423	0.792673	-0.0287498
g007867	chr6	51524034	51562018	+	Snx10	0.957699	0.931023	-0.0266759
g007867	chr6	51544649	51562018	+	Snx10	0.0423013	0.0689772	0.0266759
g007868	chr6	52737172	52739544	+	Tax1bp1	0.930404	0.949464	0.0190604
g007868	chr6	52737172	52741951	+	Tax1bp1	0.0695962	0.0505358	-0.0190604
g007869	chr6	52737172	52741951	+	Tax1bp1	0.0635663	0.0486151	-0.0149512
g007869	chr6	52739729	52741951	+	Tax1bp1	0.936434	0.951385	0.0149512
g007870	chr6	54429860	54452826	+	Wipf3	0.972066	0.968317	-0.00374887
g007871	chr6	54429860	54452826	+	Wipf3	0.923201	0.933414	0.0102136
g007870	chr6	54429860	54481785	+	Wipf3	0.0279341	0.0316829	0.00374887
g007872	chr6	54429860	54481785	+	Wipf3	0.0325664	0.0420766	0.00951028
g007871	chr6	54429895	54452826	+	Wipf3	0.0767991	0.0665855	-0.0102136
g007872	chr6	54453005	54481785	+	Wipf3	0.967434	0.957923	-0.00951028
g007873	chr6	54488030	54489008	+	Wipf3	0.525442	0.563004	0.0375622
g007873	chr6	54488030	54496480	+	Wipf3	0.447551	0.418678	-0.0288733
g007874	chr6	54488030	54496480	+	Wipf3	0.461415	0.428798	-0.0326172
g007873	chr6	54488030	54500993	+	Wipf3	0.0270068	0.0183179	-0.0086889
g007875	chr6	54488030	54500993	+	Wipf3	0.0189939	0.013722	-0.00527194
g007874	chr6	54489109	54496480	+	Wipf3	0.538585	0.571202	0.0326172
g007876	chr6	54489109	54496480	+	Wipf3	0.94046	0.951075	0.0106146
g007875	chr6	54489109	54500993	+	Wipf3	0.0233549	0.0213701	-0.00198481
g007876	chr6	54489109	54500993	+	Wipf3	0.0595399	0.0489253	-0.0106146
g007875	chr6	54496556	54500993	+	Wipf3	0.957651	0.964908	0.00725675
g007877	chr6	54863995	54872441	+	Znrf2	0.135337	0.0674176	-0.0679197
g007877	chr6	54863995	54878349	+	Znrf2	0.864663	0.932582	0.0679197
g007878	chr6	54863995	54878349	+	Znrf2	0.846318	0.919112	0.0727938
g007878	chr6	54872514	54878349	+	Znrf2	0.153682	0.0808884	-0.0727938
g007879	chr6	55297751	55300943	+	Fam188b	0.941171	0.867339	-0.0738314
g007879	chr6	55297751	55308155	+	Fam188b	0.0588291	0.132661	0.0738314
g007880	chr6	55297751	55308155	+	Fam188b	0.0909053	0.164566	0.0736608
g007880	chr6	55301104	55308155	+	Fam188b	0.909095	0.835434	-0.0736608
g007881	chr6	55485033	55491227	+	Adcyap1r1	0.354933	0.325898	-0.0290348
g007881	chr6	55485033	55491230	+	Adcyap1r1	0.0788782	0.0755989	-0.0032792
g007881	chr6	55485033	55494077	+	Adcyap1r1	0.566189	0.598503	0.032314
g007882	chr6	55485033	55494077	+	Adcyap1r1	0.598937	0.643645	0.0447075
g007882	chr6	55491310	55494077	+	Adcyap1r1	0.401063	0.356355	-0.0447075
g007883	chr6	58597108	58655638	+	Abcg2	0.581918	0.504216	-0.0777021
g007883	chr6	58640627	58655638	+	Abcg2	0.418082	0.495784	0.0777021
g007884	chr6	58831932	58832402	+	Herc3	0.640946	0.638934	-0.00201137
g007884	chr6	58831932	58843604	+	Herc3	0.359054	0.361066	0.00201137
g007885	chr6	58831932	58843604	+	Herc3	0.256599	0.259822	0.00322282
g007885	chr6	58832536	58843604	+	Herc3	0.743401	0.740178	-0.00322282
g007886	chr6	65042730	65043206	+	Smarcad1	0.51701	0.539678	0.0226684
g007886	chr6	65042961	65043206	+	Smarcad1	0.48299	0.460322	-0.0226684
g007887	chr6	66896515	66914453	+	Gng12	0.118134	0.129142	0.0110078
g007887	chr6	66896527	66914453	+	Gng12	0.752423	0.769646	0.017223
g007887	chr6	66896989	66914453	+	Gng12	0.129443	0.101213	-0.0282308
g007888	chr6	66914510	66943825	+	Gng12	0.449835	0.466332	0.0164971
g007888	chr6	66914510	67015725	+	Gng12	0.550165	0.533668	-0.0164971
g007889	chr6	66914510	67015725	+	Gng12	0.600486	0.588843	-0.0116429
g007889	chr6	66943877	67015725	+	Gng12	0.399514	0.411157	0.0116429
g007890	chr6	67267183	67271198	+	Serbp1	0.00407364	0.00447323	0.000399595
g007890	chr6	67267409	67271198	+	Serbp1	0.995926	0.995527	-0.000399595
g007891	chr6	67272027	67272139	+	Serbp1	0.540254	0.516519	-0.0237351
g007891	chr6	67272027	67272157	+	Serbp1	0.459746	0.483481	0.0237351
g007892	chr6	67272228	67272819	+	Serbp1	0.558287	0.499051	-0.0592357
g007892	chr6	67272228	67272864	+	Serbp1	0.441713	0.500949	0.0592357
g007893	chr6	71544033	71552399	+	Chmp3	0.924857	0.907407	-0.0174499
g007894	chr6	71544033	71552399	+	Chmp3	0.916849	0.910471	-0.00637769
g007893	chr6	71544033	71560897	+	Chmp3	0.0751427	0.0925926	0.0174499
g007895	chr6	71544033	71560897	+	Chmp3	0.0856365	0.105209	0.0195725
g007894	chr6	71544445	71552399	+	Chmp3	0.0831512	0.0895289	0.00637769
g007895	chr6	71552459	71560897	+	Chmp3	0.803992	0.747072	-0.0569194
g007896	chr6	71552459	71560897	+	Chmp3	0.933348	0.919907	-0.0134406
g007895	chr6	71559128	71560897	+	Chmp3	0.110372	0.147719	0.0373468
g007896	chr6	71552459	71558975	+	Chmp3	0.0666519	0.0800925	0.0134406
g007897	chr6	71851880	71852730	+	Immt	0.30291	0.307883	0.00497228
g007897	chr6	71851880	71852763	+	Immt	0.414663	0.456226	0.0415626
g007897	chr6	71851880	71852766	+	Immt	0.090133	0.072499	-0.017634
g007897	chr6	71851880	71856912	+	Immt	0.192293	0.163392	-0.028901
g007898	chr6	71851880	71856912	+	Immt	0.189513	0.143757	-0.0457554
g007898	chr6	71852867	71856912	+	Immt	0.131211	0.088675	-0.0425355
g007899	chr6	71852867	71856912	+	Immt	0.215837	0.147666	-0.0681707
g007898	chr6	71853268	71856912	+	Immt	0.679277	0.767568	0.088291
g007899	chr6	71852867	71853173	+	Immt	0.784163	0.852334	0.0681707
g007900	chr6	71863270	71866726	+	Immt	0.566084	0.378024	-0.18806
g007900	chr6	71863270	71868580	+	Immt	0.433916	0.621976	0.18806
g007901	chr6	71863270	71868580	+	Immt	0.247327	0.401671	0.154344
g007901	chr6	71866740	71868580	+	Immt	0.752673	0.598329	-0.154344
g007902	chr6	72097782	72128264	+	St3gal5	0.809315	0.73009	-0.0792254
g007902	chr6	72097994	72128264	+	St3gal5	0.139577	0.211258	0.0716808
g007902	chr6	72098977	72128264	+	St3gal5	0.0511078	0.0586524	0.00754459
g007903	chr6	72544466	72555273	+	Capg	1	0.867127	-0.132873
g007903	chr6	72544666	72555273	+	Capg	1.64012e-07	0.132873	0.132873
g007904	chr6	77243222	77243503	+	Lrrtm1	0.759159	0.738843	-0.0203159
g007904	chr6	77243226	77243503	+	Lrrtm1	0.240841	0.261157	0.0203159
g007905	chr6	80019186	80021614	+	Lrrtm4	0.649715	0.638648	-0.0110668
g007905	chr6	80019706	80021614	+	Lrrtm4	0.350285	0.361352	0.0110668
g007906	chr6	83138246	83145931	+	Rtkn	0.381191	0.328655	-0.0525361
g007906	chr6	83142561	83145931	+	Rtkn	0.618809	0.671345	0.0525361
g007907	chr6	83151341	83151700	+	Rtkn	0.409715	0.384703	-0.0250125
g007907	chr6	83151341	83151886	+	Rtkn	0.590285	0.615297	0.0250125
g007908	chr6	83165994	83182524	+	Dctn1	0.274721	0.254752	-0.0199692
g007908	chr6	83179811	83182524	+	Dctn1	0.100647	0.128009	0.0273618
g007908	chr6	83179905	83182524	+	Dctn1	0.624631	0.617239	-0.00739259
g007909	chr6	83183333	83183936	+	Dctn1	0.933381	0.913188	-0.020193
g007909	chr6	83183333	83189077	+	Dctn1	0.0666187	0.0868117	0.020193
g007910	chr6	83183333	83189077	+	Dctn1	0.0431824	0.0546475	0.0114651
g007910	chr6	83187784	83189077	+	Dctn1	0.956818	0.945352	-0.0114651
g007911	chr6	83183956	83186428	+	Dctn1	0.900233	0.898524	-0.00170919
g007911	chr6	83183956	83187764	+	Dctn1	0.0997669	0.101476	0.00170919
g007912	chr6	83183956	83187764	+	Dctn1	0.0627665	0.0698961	0.0071296
g007912	chr6	83186445	83187764	+	Dctn1	0.937234	0.930104	-0.0071296
g007913	chr6	83196107	83197319	+	Dctn1	0.885485	0.875701	-0.00978468
g007913	chr6	83196107	83197491	+	Dctn1	0.114515	0.124299	0.00978468
g007914	chr6	83196107	83197491	+	Dctn1	0.139175	0.139538	0.000363448
g007914	chr6	83197333	83197491	+	Dctn1	0.860825	0.860462	-0.000363448
g007915	chr6	83349554	83350276	+	Bola3	0.034491	0.0480134	0.0135224
g007915	chr6	83349554	83351266	+	Bola3	0.965509	0.951987	-0.0135224
g007916	chr6	83795282	83796907	+	Nagk	0.545706	0.523726	-0.0219799
g007916	chr6	83795374	83796907	+	Nagk	0.454294	0.476274	0.0219799
g007917	chr6	83798097	83798483	+	Nagk	0.096979	0.110665	0.013686
g007917	chr6	83798097	83798544	+	Nagk	0.903021	0.889335	-0.013686
g007918	chr6	83914479	83928653	+	Zfml	0.785881	0.850293	0.0644122
g007918	chr6	83914489	83928653	+	Zfml	0.214119	0.149707	-0.0644122
g007919	chr6	83954761	83956694	+	Zfml	0.389194	0.51098	0.121785
g007919	chr6	83954761	83958184	+	Zfml	0.610806	0.48902	-0.121785
g007920	chr6	83954761	83958184	+	Zfml	0.528029	0.396964	-0.131066
g007920	chr6	83957592	83958184	+	Zfml	0.471971	0.603036	0.131066
g007921	chr6	83979909	83981684	+	Zfml	0.0699243	0.0817453	0.011821
g007921	chr6	83979909	83983976	+	Zfml	0.930076	0.918255	-0.011821
g007922	chr6	83979909	83983976	+	Zfml	0.950958	0.935449	-0.0155086
g007922	chr6	83981785	83983976	+	Zfml	0.049042	0.0645506	0.0155086
g007923	chr6	85911980	85913396	+	Tprkb	0.638173	0.636733	-0.00144033
g007923	chr6	85911980	85914472	+	Tprkb	0.361827	0.363267	0.00144033
g007924	chr6	85911980	85914472	+	Tprkb	0.283731	0.293953	0.0102225
g007924	chr6	85913480	85914472	+	Tprkb	0.716269	0.706047	-0.0102225
g007925	chr6	85915367	85915486	+	Tprkb	0.209732	0.192212	-0.0175203
g007925	chr6	85915367	85919917	+	Tprkb	0.117455	0.179261	0.0618057
