group_id	chrom	loc	strand	gene_name	structure	llr	p_value	q_value
g009013	chr7	127476293	+	Prr14	i	0.0348089	0.96579	1
g009014	chr7	127528489	+	Srcap	i	0.0144891	0.985615	1
g009015	chr7	127539921	+	Srcap	i	0.483576	0.616575	1
g009016	chr7	127540656	+	Srcap	o	0.403178	0.668193	1
g009017	chr7	127577975	+	Phkg2	o	1.60133	0.201628	0.70173
g009018	chr7	127752010	+	Fbxl19	o	0.0198459	0.98035	1
g009019	chr7	127848498	+	Stx4a	i	2.0934	0.123267	0.545039
g009020	chr7	127848751	+	Stx4a	o	5.38944	0.00456452	0.085824
g009021	chr7	127969871	+	Fus	i	0.826089	0.437758	0.992777
g009022	chr7	128101556	+	Itgam	i	0.233447	0.7918	1
g009023	chr7	128248420	+	Tgfb1i1	o	0.0944297	0.909892	1
g009024	chr7	128248472	+	Tgfb1i1	i	0.173423	0.840782	1
g009025	chr7	128248887	+	Tgfb1i1	o	0.20834	0.811931	1
g009026	chr7	128690627	+	Inpp5f	o	5.93916	0.00263425	0.0620022
g009027	chr7	128778614	+	Sec23ip	i	0.0386844	0.962054	1
g009028	chr7	130739812	+	Tacc2	o	0.737994	0.478072	1
g009029	chr7	130742301	+	Tacc2	i	0.0470977	0.953994	1
g009030	chr7	130751190	+	Tacc2	o	0.210089	0.810512	1
g009031	chr7	130877734	+	Plekha1	o	1.10261	0.332004	0.874128
g009032	chr7	130910832	+	Plekha1	o	0.0133092	0.986779	1
g009033	chr7	131371389	+	Pstk	i	4.86835	0.00768604	0.114539
g009034	chr7	131374065	+	Pstk	o	4.4535	0.0116377	0.150418
g009035	chr7	131384593	+	Pstk	i	0.515074	0.597456	1
g009036	chr7	131387618	+	Pstk	o	4.04575	0.0174967	0.191553
g009037	chr7	132949585	+	Zranb1	o	2.09037	0.123641	0.545865
g009038	chr7	133647345	+	Edrf1	o	2.98074	0.0507551	0.33648
g009039	chr7	133667691	+	Edrf1	i	0.198698	0.819797	1
g009040	chr7	137437771	+	Glrx3	i	0.345768	0.707677	1
g009041	chr7	137459123	+	Glrx3	o	1.60271	0.201349	0.701456
g009042	chr7	137445087	+	Glrx3	i	0.0955802	0.908845	1
g009043	chr7	137452697	+	Glrx3	o	0.0609043	0.940913	1
g009044	chr7	138868410	+	Ppp2r2d	o	1.05227	0.550994	1
g009045	chr7	138868507	+	Ppp2r2d	i	0.107261	0.898291	1
g009046	chr7	138870390	+	Ppp2r2d	o	0.124744	0.882723	1
g009047	chr7	139086161	+	Dpysl4	i	1.8988	0.149748	0.603932
g009048	chr7	139266472	+	Pwwp2b	o	0.654671	0.519613	1
g009049	chr7	139578354	+	Inpp5a	o	0.0451428	0.955861	1
g009050	chr7	139835397	+	Adgra1	i	0.221247	0.801519	1
g009051	chr7	139845585	+	Adgra1	o	0.566953	0.567251	1
g009052	chr7	140039326	+	Zfp511	o	0.0828979	0.920445	1
g009053	chr7	140861440	+	Ric8	i	2.34066	0.0962639	0.478635
g009054	chr7	141147148	+	Ptdss2	i	5.19613	0.00553795	0.0974983
g009055	chr7	141154557	+	Ptdss2	o	5.57207	0.0038026	0.0781389
g009056	chr7	141231342	+	Phrf1	i	0.0964782	0.90803	1
g009057	chr7	141260707	+	Phrf1	i	1.1148	0.32798	0.868532
g009058	chr7	141328266	+	Tmem80	i	1.92678	0.145617	0.595356
g009059	chr7	141332910	+	Tmem80	o	3.23365	0.0394134	0.294509
g009060	chr7	141447908	+	Rplp2	o	0.105922	0.899495	1
g009061	chr7	141451102	+	Rplp2	i	0.803828	0.447612	1
g009062	chr7	141468419	+	Cd151	o	1.87945	0.152675	0.609829
g009063	chr7	141469255	+	Cd151	o	0.315204	0.72964	1
g009064	chr7	141609915	+	Ap2a2	i	0.103269	0.901884	1
g009065	chr7	141984394	+	Brsk2	o	0.917808	0.399394	0.951747
g009066	chr7	141988436	+	Brsk2	i	0.230772	0.793921	1
g009067	chr7	141992240	+	Brsk2	o	0.375457	0.686975	1
g009068	chr7	141998722	+	Brsk2	i	14.0327	1.20984e-05	0.00198887
g009069	chr7	142000842	+	Brsk2	o	0.0171801	0.982967	1
g009070	chr7	142002063	+	Brsk2	o	0.845493	0.63894	1
g009071	chr7	142002475	+	Brsk2	o	3.42131	0.0770869	0.424465
g009072	chr7	141999014	+	Brsk2	i	6.18722	0.00620462	0.102801
g009073	chr7	142000889	+	Brsk2	i	4.18095	0.0390955	0.292757
g009074	chr7	143066762	+	Cd81	i	0.529139	0.589112	1
g009075	chr7	143069936	+	Tssc4	o	0.184469	0.831546	1
g009076	chr7	144405330	+	Shank2	o	3.17822	0.0416599	0.303956
g009077	chr7	144407205	+	Shank2	i	3.03198	0.04822	0.329236
g009078	chr7	144408056	+	Shank2	o	1.9969	0.135756	0.574567
g009079	chr7	144409462	+	Shank2	o	5.15962	0.00574386	0.0989301
g009080	chr7	144919341	+	Oraov1	i	0.00788303	0.992148	1
g009081	chr8	9208032	-	Fam155a	i	2.15235	0.116211	0.529287
g009082	chr8	9232934	-	Fam155a	o	2.81741	0.0597608	0.368647
g009083	chr8	11619297	-	Ankrd10	i	4.54401	0.0281432	0.244505
g009084	chr8	11633018	-	Ankrd10	i	6.90042	0.00100736	0.0353281
g009085	chr8	13257976	-	Dcun1d2	i	5.62154	0.00361907	0.0757411
g009086	chr8	13261385	-	Dcun1d2	o	5.85064	0.00287805	0.0659693
g009087	chr8	13281125	-	Dcun1d2	i	8.19617	0.000275708	0.0171364
g009088	chr8	13478252	-	Gas6	o	0.218049	0.804086	1
g009089	chr8	15906166	-	Csmd1	i	3.02927	0.0483507	0.329236
g009090	chr8	15910420	-	Csmd1	o	2.28375	0.101901	0.493376
g009091	chr8	16190092	-	Csmd1	i	0.595333	0.551379	1
g009092	chr8	20272219	-	AC152164.3	i	0.0310553	0.969422	1
g009093	chr8	20274123	-	AC152164.3	o	0.000840581	0.99916	1
g009094	chr8	20401377	-	AC152164.1	o	0.0881572	0.915617	1
g009095	chr8	22639934	-	Polb	o	1.38484	0.250363	0.768847
g009096	chr8	22642356	-	Polb	i	6.17924	0.00207199	0.0540929
g009097	chr8	22650489	-	Polb	o	8.83901	0.00142632	0.0433709
g009098	chr8	22647471	-	Polb	i	0.254215	0.775525	1
g009099	chr8	22648256	-	Polb	i	0.0553597	0.946145	1
g009100	chr8	22804102	-	Ap3m2	i	0.00388776	0.99612	1
g009101	chr8	25088505	-	Plekha2	i	0.383371	0.68156	1
g009102	chr8	25177994	-	Tacc1	i	0.674448	0.717556	1
g009103	chr8	25181823	-	Tacc1	o	1.19572	0.302486	0.837269
g009104	chr8	25201122	-	Tacc1	o	1.64298	0.193402	0.684507
g009105	chr8	25753173	-	Ddhd2	i	0.104256	0.900995	1
g009106	chr8	25828859	-	Ash2l	i	1.90043	0.283787	0.816664
g009107	chr8	25831273	-	Ash2l	o	1.67963	0.186444	0.673394
g009108	chr8	25832640	-	Ash2l	o	1.1277	0.323776	0.863505
g009109	chr8	27127519	-	Brf2	i	0.217151	0.804808	1
g009110	chr8	34106406	-	Dctn6	i	0.00167208	0.998329	1
g009111	chr8	36599440	-	Dlc1	i	0.356735	0.699958	1
g009112	chr8	40500913	-	Cnot7	i	1.39351	0.248202	0.765788
g009113	chr8	40507455	-	Cnot7	o	0.00410553	0.995903	1
g009114	chr8	41022594	-	Mtus1	i	0.00852625	0.99151	1
g009115	chr8	47194104	-	Stox2	i	1.2923	0.274639	0.804868
g009116	chr8	47203121	-	Stox2	o	1.35069	0.259062	0.781195
g009117	chr8	47712294	-	Cdkn2aip	i	0.615535	0.540352	1
g009118	chr8	48279190	-	Tenm3	i	1.06535	0.344606	0.889638
g009119	chr8	48287791	-	Tenm3	o	0.481029	0.618147	1
g009120	chr8	48310769	-	Tenm3	i	7.38552	0.00202314	0.0533752
g009121	chr8	48313238	-	Tenm3	o	1.22961	0.292406	0.825145
g009122	chr8	48335589	-	Tenm3	o	3.20333	0.0406265	0.300163
g009123	chr8	48417245	-	Tenm3	i	0.00337759	0.996628	1
g009124	chr8	54690234	-	Wdr17	i	1.81787	0.16237	0.630344
g009125	chr8	54696269	-	Wdr17	o	0.535217	0.585542	1
g009126	chr8	54696397	-	Wdr17	i	2.1124	0.120948	0.541037
g009127	chr8	54724288	-	Wdr17	o	1.87738	0.152991	0.610614
g009128	chr8	60941414	-	Clcn3	i	1.9422	0.274221	0.804314
g009129	chr8	60982776	-	Clcn3	o	0.474975	0.621901	1
g009130	chr8	64743098	-	Klhl2	i	0.00794417	0.992087	1
g009131	chr8	64751729	-	Klhl2	o	0.00744903	0.992579	1
g009132	chr8	64779860	-	Klhl2	i	0.0819393	0.921328	1
g009133	chr8	64811680	-	Klhl2	o	1.35546	0.257829	0.779648
g009134	chr8	64834568	-	Klhl2	i	6.00952	0.00245527	0.0594516
g009135	chr8	67790941	-	Psd3	i	5.76314	0.00314124	0.0691402
g009136	chr8	67964354	-	Psd3	i	2.83224	0.0588807	0.366341
g009137	chr8	69141086	-	Lzts1	i	0.0534841	0.947921	1
g009138	chr8	69183974	-	Lzts1	o	0.388503	0.678071	1
g009139	chr8	69710984	-	.	i	0.97939	0.37554	0.922211
g009140	chr8	69911869	-	Gatad2a	i	0.132933	0.875524	1
g009141	chr8	69912923	-	Gatad2a	o	0.54073	0.582323	1
g009142	chr8	69916569	-	Gatad2a	o	0.273356	0.760822	1
g009143	chr8	69950754	-	Gatad2a	i	1.00107	0.367484	0.912911
g009144	chr8	70022669	-	Mau2	i	0.581107	0.559279	1
g009145	chr8	70135391	-	Rfxank	i	9.35944e-07	0.999999	1
g009146	chr8	70231406	-	Armc6	i	0.0468941	0.954188	1
g009147	chr8	70339841	-	Upf1	i	9.86279e-05	0.999901	1
g009148	chr8	70387721	-	Crtc1	i	0.207288	0.812786	1
g009149	chr8	70391202	-	Crtc1	o	0.0117399	0.988329	1
g009150	chr8	70397954	-	Crtc1	i	0.477909	0.620079	1
g009151	chr8	70455466	-	Klhl26	o	1.24973	0.286584	0.819416
g009152	chr8	70455648	-	Klhl26	i	8.50723e-05	0.999915	1
g009153	chr8	70476850	-	Klhl26	o	1.81314	0.163142	0.631687
g009154	chr8	70484534	-	Tmem59l	o	0.275472	0.759213	1
g009155	chr8	70484651	-	Tmem59l	i	0.0345496	0.96604	1
g009156	chr8	70505960	-	AC157774.6	i	0.0247371	0.975566	1
g009157	chr8	70509631	-	Uba52	i	0.0238875	0.976396	1
g009158	chr8	70510118	-	Uba52	o	0.000671682	0.999329	1
g009159	chr8	70510338	-	Uba52	o	0.0118144	0.988255	1
g009160	chr8	70509634	-	Uba52,Kxd1	i	0.873721	0.626438	1
g009161	chr8	70515395	-	Kxd1	o	0.0846939	0.918793	1
g009162	chr8	70515441	-	Kxd1	i	1.79686	0.165818	0.636707
g009163	chr8	70519937	-	Kxd1	o	1.95612	0.141406	0.586182
g009164	chr8	70597768	-	Ssbp4	i	0.651897	0.521057	1
g009165	chr8	70602316	-	Ssbp4	i	2.40822	0.0899754	0.463642
g009166	chr8	70602646	-	Ssbp4	i	2.11392	0.120763	0.540749
g009167	chr8	70760368	-	Mpv17l2	o	0.254552	0.775264	1
g009168	chr8	70789284	-	Mast3	i	0.0021344	0.997868	1
g009169	chr8	70789848	-	Mast3	o	0.131057	0.877168	1
g009170	chr8	70789997	-	Mast3	o	0.453264	0.63555	1
g009171	chr8	70790085	-	Mast3	i	0.582576	0.761374	1
g009172	chr8	70799458	-	Mast3	o	0.116641	0.889904	1
g009173	chr8	70796802	-	Mast3	i	0.156672	0.854985	1
g009174	chr8	70848302	-	Kcnn1	i	2.01618	0.133163	0.569054
g009175	chr8	70850600	-	Kcnn1	o	1.44839	0.234949	0.749741
g009176	chr8	70870074	-	Ccdc124	i	0.550484	0.576671	1
g009177	chr8	71461972	-	Abhd8	i	0.627512	0.533918	1
g009178	chr8	71463466	-	Abhd8	o	0.234833	0.790703	1
g009179	chr8	71481242	-	Ano8	i	2.32871	0.198672	0.695795
g009180	chr8	71481952	-	Ano8	o	3.05516e-05	0.999969	1
g009181	chr8	71482133	-	Ano8	o	0.948392	0.387363	0.937079
g009182	chr8	71507077	-	Plvap	i	1.28811	0.275793	0.806552
g009183	chr8	71631046	-	Unc13a	i	0.00306076	0.996944	1
g009184	chr8	71634517	-	Unc13a	o	0.0552129	0.946284	1
g009185	chr8	71642206	-	Unc13a	i	1.38985	0.249112	0.767027
g009186	chr8	71662535	-	Unc13a	i	0.233697	0.791602	1
g009187	chr8	71718378	-	Fcho1	i	2.3069	0.0995699	0.487352
g009188	chr8	72341524	-	Eps15l1	i	0.542235	0.581447	1
g009189	chr8	72367904	-	Eps15l1	o	0.655041	0.72674	1
g009190	chr8	72346171	-	Eps15l1	i	0.982232	0.374474	0.921757
g009191	chr8	72859345	-	Large	i	0.338984	0.712494	1
g009192	chr8	72885691	-	Large	o	0.226576	0.797259	1
g009193	chr8	73048294	-	Large	o	1.48207	0.227167	0.742245
g009194	chr8	73132132	-	Large	i	0.791842	0.45301	1
g009195	chr8	73214312	-	Large	i	0.006112	0.993907	1
g009196	chr8	73352466	-	Large	o	0.0011957	0.998805	1
g009197	chr8	76900106	-	AC113941.1	o	0.456213	0.633679	1
g009198	chr8	78508799	-	Rbmxl1	o	0.880568	0.414547	0.968921
g009199	chr8	78813080	-	Lsm6	i	6.336	0.00177137	0.0494339
g009200	chr8	78821048	-	Lsm6	o	5.7677	0.00312695	0.0691402
g009201	chr8	79278324	-	Mmaa	i	0.00324304	0.996762	1
g009202	chr8	79281654	-	Mmaa	i	0.00835132	0.991683	1
g009203	chr8	83437985	-	Scoc	o	0.243244	0.78408	1
g009204	chr8	83573323	-	Tecr	i	2.35191	0.0951873	0.476263
g009205	chr8	83573871	-	Tecr	o	4.04765	0.0174633	0.191387
g009206	chr8	83574528	-	Tecr	i	1.35136	0.258889	0.781195
g009207	chr8	84139290	-	Cc2d1a	o	0.80768	0.445891	0.998865
g009208	chr8	84844065	-	Calr	o	0.0561357	0.945411	1
g009209	chr8	84676258	-	Nacc1	i	0.0641959	0.937821	1
g009210	chr8	84713857	-	Nfix	i	3.54309	0.0289237	0.249231
g009211	chr8	84721643	-	Nfix	o	3.30988	0.0365204	0.280665
g009212	chr8	84721818	-	Nfix	i	0.406011	0.666303	1
g009213	chr8	84726469	-	Nfix	o	0.0666931	0.935482	1
g009214	chr8	84727124	-	Nfix	o	0.13133	0.876928	1
g009215	chr8	84772315	-	Nfix	i	1.22836	0.292773	0.825145
g009216	chr8	84835755	-	Rad23a	o	0.00076069	0.99924	1
g009217	chr8	84837689	-	Rad23a	o	0.830449	0.435853	0.990841
g009218	chr8	84844574	-	Calr	o	0.779849	0.458475	1
g009219	chr8	84844965	-	Calr	i	2.27201	0.103105	0.497372
g009220	chr8	84846250	-	Calr	o	2.3411	0.0962216	0.478635
g009221	chr8	85024178	-	Asna1	o	1.32742	0.447955	1
g009222	chr8	85663306	-	Neto2	i	1.84915	0.157372	0.620812
g009223	chr8	88337081	-	Brd7	o	0.620607	0.537618	1
g009224	chr8	91124823	-	Aktip	o	0.0102702	0.989782	1
g009225	chr8	91131148	-	Aktip	i	0.981294	0.374826	0.921757
g009226	chr8	91131923	-	Aktip	o	0.657069	0.518368	1
g009227	chr8	91133900	-	Aktip	o	2.63825	0.152634	0.609829
g009228	chr8	91131152	-	Aktip	i	0.0840756	0.919362	1
g009229	chr8	94832700	-	Ciapin1	i	0.457792	0.632679	1
g009230	chr8	95110759	-	Kifc3	i	2.26483	0.103848	0.499446
g009231	chr8	95134717	-	Kifc3	o	1.14477	0.318297	0.857129
g009232	chr8	95422894	-	Cfap20	i	3.0786	0.0460235	0.320884
g009233	chr8	95434488	-	Cfap20	o	2.85878	0.0573386	0.362181
g009234	chr8	95465710	-	Csnk2a2	i	0.127279	0.880488	1
g009235	chr8	95487565	-	Csnk2a2	o	1.1406	0.319626	0.859183
g009236	chr8	95730661	-	Cnot1	i	6.66432	0.00127563	0.0404243
g009237	chr8	95753150	-	Cnot1	i	0.430968	0.64988	1
g009238	chr8	95756092	-	Cnot1	o	2.04276	0.12967	0.560425
g009239	chr8	99030876	-	Cdh8	o	0.807534	0.445956	0.998865
g009240	chr8	102720530	-	Cdh11	i	1.53143	0.216226	0.725268
g009241	chr8	104231248	-	Tk2	i	0.105313	0.900043	1
g009242	chr8	104238744	-	Tk2	o	0.0332158	0.96733	1
g009243	chr8	104423230	-	Dync1li2	i	2.59209	0.0748637	0.417255
g009244	chr8	104425439	-	Dync1li2	o	1.61476	0.198938	0.696248
g009245	chr8	104527162	-	Nae1	i	4.23851	0.014429	0.17156
g009246	chr8	104528187	-	Nae1	o	3.01877	0.0488612	0.331013
g009247	chr8	105260522	-	Tradd	o	1.19917	0.301443	0.835481
g009248	chr8	105285869	-	RP23-127B8.5	i	1.14891	0.316982	0.856158
g009249	chr8	105473566	-	Zdhhc1	i	0.0767452	0.926126	1
g009250	chr8	105483783	-	Zdhhc1	i	0.367603	0.692392	1
g009251	chr8	105485462	-	Zdhhc1	o	1.42147	0.24136	0.758693
g009252	chr8	105700282	-	Acd	o	2.15447	0.115965	0.528634
g009253	chr8	105717650	-	Gfod2	i	0.00949276	0.990552	1
g009254	chr8	106204331	-	Slc7a6os	o	1.86696e-05	0.999981	1
g009255	chr8	107047271	-	Cog8,Pdf	i	0.9099	0.402565	0.955074
g009256	chr8	107072645	-	Terf2	i	3.51176	0.0711522	0.404804
g009257	chr8	107079369	-	Terf2	o	2.25572	0.104798	0.501399
g009258	chr8	109561949	-	Dhx38	o	0.72647	0.483613	1
g009259	chr8	109606420	-	Dhodh	i	1.48574	0.226336	0.740907
g009260	chr8	109735363	-	Atxn1l	i	0.477376	0.620409	1
g009261	chr8	109737631	-	Atxn1l	o	0.469499	0.625316	1
g009262	chr8	110748663	-	Il34	o	0.000701909	0.999298	1
g009263	chr8	110844599	-	Sf3b3	i	0.168139	0.845236	1
g009264	chr8	111070776	-	Clec18a	i	0.321947	0.724737	1
g009265	chr8	111466922	-	Wdr59	i	1.99655	0.135803	0.574567
g009266	chr8	111476044	-	Wdr59	o	1.86782	0.15446	0.613004
g009267	chr8	111496895	-	Wdr59	i	1.0414	0.352961	0.899081
g009268	chr8	111721331	-	Bcar1	i	0.214273	0.807128	1
g009269	chr8	112005788	-	Kars	i	0.150618	0.860176	1
g009270	chr8	112011210	-	Kars	o	0.494593	0.803869	1
g009271	chr8	112008386	-	Kars	i	1.2198	0.295289	0.826564
g009272	chr8	115693132	-	Maf	o	0.0134203	0.986669	1
g009273	chr8	116987376	-	Gcsh	i	0.073734	0.928919	1
g009274	chr8	116993288	-	Gcsh	o	0.0297288	0.970709	1
g009275	chr8	119547885	-	Mbtps1	i	0.127605	0.880201	1
g009276	chr8	120093001	-	Zdhhc7	i	0.859449	0.423395	0.97735
g009277	chr8	121104392	-	Mthfsd	o	0.614853	0.54072	1
g009278	chr8	121104505	-	Mthfsd	i	0.00404609	0.995962	1
g009279	chr8	121105574	-	Mthfsd	o	0.145935	0.864214	1
g009280	chr8	121106973	-	Mthfsd	i	0.050683	0.95058	1
g009281	chr8	121560462	-	Fbxo31	i	0.0283236	0.972074	1
g009282	chr8	121566275	-	Fbxo31	o	0.0150182	0.985094	1
g009283	chr8	122575215	-	Aprt	i	3.12857	0.0437802	0.312068
g009284	chr8	122576515	-	Aprt	o	3.44763	0.0318211	0.261803
g009285	chr8	122643533	-	Cbfa2t3	i	4.48209	0.0113098	0.147998
g009286	chr8	122650330	-	Cbfa2t3	o	3.78043	0.022813	0.219272
g009287	chr8	122726554	-	RP24-94F12.2	i	4.80658e-05	0.999952	1
g009288	chr8	122752114	-	RP24-94F12.2	o	0.258874	0.77192	1
g009289	chr8	122729894	-	RP24-94F12.2	i	0.442756	0.642264	1
g009290	chr8	122900149	-	Ankrd11	i	2.99686	0.0499436	0.334642
g009291	chr8	122908668	-	Ankrd11	o	3.65129	0.0259577	0.234421
g009292	chr8	123236150	-	Spata2l	o	0.60666	0.545169	1
g009293	chr8	123252605	-	Vps9d1	o	1.22974	0.292368	0.825145
g009294	chr8	124679002	-	Ttc13	o	0.0673494	0.934868	1
g009295	chr8	124709903	-	Ttc13	o	0.142759	0.866963	1
g009296	chr8	124911808	-	Egln1	i	0.0225675	0.977685	1
g009297	chr8	124915661	-	Egln1	o	0.230912	0.793809	1
g009298	chr8	125422702	-	Sipa1l2	i	0.251836	0.777372	1
g009299	chr8	125433178	-	Sipa1l2	o	0.194431	0.823303	1
g009300	chr8	3516681	+	Pnpla6	o	3.23902	0.0392023	0.293348
g009301	chr8	3523867	+	Pnpla6	i	0.00231366	0.997689	1
g009302	chr8	3537520	+	Pnpla6	i	1.07479	0.341371	0.885494
g009303	chr8	3541291	+	Pnpla6	o	0.288049	0.749725	1
g009304	chr8	3599249	+	Camsap3	i	1.28083	0.277806	0.808935
g009305	chr8	3600676	+	Camsap3	o	3.42653	0.0324997	0.264651
g009306	chr8	3602279	+	Camsap3	i	0.0457182	0.955311	1
g009307	chr8	3622342	+	Pet100	o	0.13772	0.871342	1
g009308	chr8	3632269	+	Stxbp2	i	0.662338	0.515644	1
g009309	chr8	3633291	+	Stxbp2	o	0.64557	0.524364	1
g009310	chr8	4166763	+	Evi5l	i	0.704849	0.494183	1
g009311	chr8	4193366	+	Evi5l	i	0.153349	0.857831	1
g009312	chr8	4200921	+	Evi5l	i	3.42773	0.0324606	0.26456
g009313	chr8	4202936	+	Evi5l	o	2.74714	0.0641111	0.3812
g009314	chr8	4239033	+	Map2k7	i	2.21858	0.108764	0.509208
g009315	chr8	4243304	+	Map2k7	o	5.73845	0.00321975	0.0701346
g009316	chr8	4254282	+	Snapc2	o	0.329736	0.719113	1
g009317	chr8	11502622	+	Carkd	o	0.490807	0.612132	1
g009318	chr8	11510347	+	Carkd	i	0.159981	0.85216	1
g009319	chr8	11512895	+	Carkd	o	0.00310117	0.996904	1
g009320	chr8	11561418	+	Ing1	o	0.16141	0.850943	1
g009321	chr8	11800460	+	Arhgef7	o	5.12604	0.00594002	0.100152
g009322	chr8	11822049	+	Arhgef7	i	4.031	0.0177565	0.193511
g009323	chr8	11831493	+	Arhgef7	o	4.6854	0.00922909	0.129396
g009324	chr8	12431435	+	RP24-473D4.1	o	0.351105	0.70391	1
g009325	chr8	12984860	+	Mcf2l	o	0.105637	0.899751	1
g009326	chr8	13013650	+	Mcf2l	i	9.41838	0.000295491	0.0180747
g009327	chr8	13014819	+	Mcf2l	o	8.43267	0.000753268	0.0296822
g009328	chr8	13017347	+	Mcf2l	o	0.0786473	0.924366	1
g009329	chr8	13018799	+	Mcf2l	i	2.1702	0.114155	0.523328
g009330	chr8	13159434	+	Lamp1	i	0.0427645	0.958137	1
g009331	chr8	13303914	+	Tmco3	i	0.467507	0.626562	1
g009332	chr8	13339665	+	Tfdp1	o	0.28798	0.749777	1
g009333	chr8	13339739	+	Tfdp1	i	0.374896	0.687361	1
g009334	chr8	13365089	+	Tfdp1	o	0.880202	0.414699	0.968921
g009335	chr8	13929440	+	Fbxo25	i	1.68415	0.185602	0.67196
g009336	chr8	13935289	+	Fbxo25	i	5.06407	0.00631978	0.103478
g009337	chr8	13939563	+	Fbxo25	o	3.3802	0.0340407	0.270561
g009338	chr8	14940372	+	Arhgef10	i	2.1699	0.114189	0.523328
g009339	chr8	14945280	+	Arhgef10	o	1.36846	0.254498	0.775564
g009340	chr8	15026651	+	Kbtbd11	o	2.35234	0.194743	0.685765
g009341	chr8	20145639	+	RP23-276L18.1	i	0.342781	0.876595	1
g009342	chr8	20147549	+	RP23-276L18.1	o	0.670758	0.511321	1
g009343	chr8	20578681	+	RP23-152N9.4	o	0.15668	0.854978	1
g009344	chr8	22065000	+	Alg11	o	0.0217503	0.978485	1
g009345	chr8	22535019	+	Slc20a2	o	4.57062	0.0103516	0.140166
g009346	chr8	23140145	+	Ank1	o	1.83629	0.159407	0.62393
g009347	chr8	25558071	+	Fgfr1	o	2.99572	0.0500007	0.334642
g009348	chr8	25568188	+	Fgfr1	o	1.08161	0.33905	0.882979
g009349	chr8	25675742	+	Nsd3	i	0.660393	0.516648	1
g009350	chr8	25720555	+	Plpp5	o	0.106629	0.898859	1
g009351	chr8	25724080	+	Plpp5	o	0.281475	0.75467	1
g009352	chr8	26120440	+	Rnf170	o	0.601432	0.548027	1
g009353	chr8	27025057	+	Erlin2	o	0.599493	0.753248	1
g009354	chr8	33735734	+	Gtf2e2	o	0.477058	0.620606	1
g009355	chr8	34161373	+	Saraf	i	0.0368878	0.963784	1
g009356	chr8	34167719	+	Saraf	o	0.0175025	0.98265	1
g009357	chr8	35664794	+	Mfhas1	i	5.82752	0.00294537	0.0667977
g009358	chr8	35676730	+	Mfhas1	o	3.57416	0.028039	0.244155
g009359	chr8	36094988	+	Prag1	i	0.469912	0.625057	1
g009360	chr8	36511573	+	AC168051.1	o	0.58279	0.558339	1
g009361	chr8	39063308	+	Tusc3	i	0.129701	0.878358	1
g009362	chr8	39071376	+	Tusc3	o	0.149018	0.861554	1
g009363	chr8	39071516	+	Tusc3	i	0.705626	0.493799	1
g009364	chr8	39126529	+	Tusc3	o	1.43271	0.238661	0.755174
g009365	chr8	39157350	+	Tusc3	i	1.15262	0.315808	0.855065
g009366	chr8	39164826	+	Tusc3	o	0.0248797	0.975427	1
g009367	chr8	40356927	+	Micu3	i	0.880443	0.414599	0.968921
g009368	chr8	40366149	+	Micu3	o	0.627549	0.533899	1
g009369	chr8	40447145	+	Zdhhc2	i	0.675023	0.509145	1
g009370	chr8	40474807	+	Zdhhc2	i	0.254267	0.775485	1
g009371	chr8	40546276	+	Vps37a	o	5.3432	0.00478057	0.088709
g009372	chr8	41261181	+	Pcm1	i	0.0655238	0.936577	1
g009373	chr8	41267187	+	Pcm1	o	0.041877	0.958988	1
g009374	chr8	41293816	+	Pcm1	i	0.0436557	0.957283	1
g009375	chr8	41309520	+	Pcm1	o	0.554868	0.574148	1
g009376	chr8	45050781	+	Fat1	o	0.0863895	0.917237	1
g009377	chr8	45658803	+	Sorbs2	o	2.25595	0.104774	0.501399
g009378	chr8	45736202	+	Sorbs2	i	1.94156	0.14348	0.590119
g009379	chr8	45745420	+	Sorbs2	o	3.3046	0.0367138	0.281535
g009380	chr8	45745446	+	Sorbs2	i	1.25392	0.285385	0.818798
g009381	chr8	45769829	+	Sorbs2	o	2.69931	0.0672518	0.391131
g009382	chr8	45769895	+	Sorbs2	i	2.35979	0.0944397	0.475202
g009383	chr8	45772534	+	Sorbs2	o	6.25773	0.0019156	0.0519433
g009384	chr8	45775703	+	Sorbs2	i	0.778348	0.669248	1
g009385	chr8	45785269	+	Sorbs2	o	0.032399	0.995697	1
g009386	chr8	45789976	+	Sorbs2	o	0.409915	0.663707	1
g009387	chr8	45782960	+	Sorbs2	i	0.360996	0.696982	1
g009388	chr8	45792968	+	Sorbs2	i	3.31758	0.0362404	0.279657
g009389	chr8	45799710	+	Sorbs2	o	4.06611	0.017144	0.189859
g009390	chr8	45800965	+	Sorbs2	o	1.82137	0.161804	0.630028
g009391	chr8	45805853	+	Sorbs2	i	0.832607	0.434914	0.989561
g009392	chr8	45819719	+	Sorbs2	o	1.07029	0.34291	0.887741
g009393	chr8	45819768	+	Sorbs2	i	2.3535	0.0950362	0.476263
g009394	chr8	45979209	+	Ufsp2	o	1.33946	0.261988	0.786129
g009395	chr8	45980573	+	Ufsp2	o	0.0208511	0.979365	1
g009396	chr8	46169559	+	Cfap97	o	0.693539	0.499804	1
g009397	chr8	46492800	+	Acsl1	o	0.474645	0.622106	1
g009398	chr8	46629734	+	Casp3	o	2.07129	0.126024	0.551081
g009399	chr8	47082538	+	Enpp6	i	1.77609	0.169298	0.641175
