cluster	status	loglr	df	p	p.adjust	genes
chr6:clu_9913_NA	Success	0.625027613634757	1	0.263541929436816	0.615561031303705	Cald1
chr6:clu_9914_NA	Success	0.756278041234964	3	0.679375439917113	0.880089166376835	Cald1
chr6:clu_9915_NA	Success	1.69778584057713	2	0.183088462632772	0.531484524350252	Cald1
chr6:clu_9916_NA	Success	0.397937886464945	1	0.372329313293954	0.702771396764605	Cald1
chr6:clu_9917_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP23-386A17.6
chr6:clu_9918_NA	Success	0.133699770640419	1	0.60508154040364	0.844523196296368	Wdr91
chr6:clu_9919_NA	Success	0.00358922733082068	1	0.932479414887272	0.97587059758975	Wdr91
chr6:clu_9920_NA	Success	1.62949241020988	3	0.353392111011838	0.687524575655426	Cnot4
chr6:clu_9921_NA	Success	0.00645341367135188	1	0.909548372004623	0.967367928270896	Cnot4
chr6:clu_9922_NA	Success	1.03419243057238	2	0.355513366754967	0.688884893313158	Ptn
chr6:clu_9923_NA	Success	0.00918477609846491	1	0.892189430282678	0.962235097568728	Dgki
chr6:clu_9924_NA	Success	5.20340380703885	4	0.0341051914447584	0.235504426709566	Dgki
chr6:clu_9925_NA	Success	0.512188149530289	1	0.311483183152031	0.651895798784116	Trim24
chr6:clu_9926_NA	Success	1.12206131655853	1	0.134122963041615	0.463480404004926	AC157667.1
chr6:clu_9927_NA	Success	0.546797011069941	1	0.295676259502116	0.643555180452517	AC157667.1
chr6:clu_9928_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Ubn2
chr6:clu_9929_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Ubn2
chr6:clu_9930_NA	Success	5.74756445296202	5	0.0424003068390207	0.263319545028375	Luc7l2
chr6:clu_9931_NA	Success	3.44859044818492	2	0.0317904150489601	0.226146844625743	Luc7l2
chr6:clu_9932_NA	Success	0.409917302299618	2	0.663705134755248	0.872856574750549	Luc7l2
chr6:clu_9933_NA	Success	0.908293462657809	1	0.177720082066734	0.526881057005123	Clec2l
chr6:clu_9934_NA	Success	0.0331857756937666	1	0.79669496931114	0.931141896313512	Hipk2
chr6:clu_9935_NA	Success	0.834503608823297	1	0.196391562243127	0.546101878575123	Hipk2
chr6:clu_9936_NA	Success	3.31106933842329	4	0.157255507727912	0.497232717465461	Slc37a3
chr6:clu_9937_NA	Success	2.08863251170891	2	0.123856392229148	0.445834709239534	Slc37a3
chr6:clu_9938_NA	Success	1.21159889751243	4	0.658439155610561	0.869130269043329	Slc37a3
chr6:clu_9939_NA	Success	0.730882511572304	1	0.226649495806001	0.579871050150006	Mkrn1
chr6:clu_9940_NA	Success	0.705114561902519	2	0.494051971480147	0.787139303163639	Mkrn1
chr6:clu_9941_NA	Success	6.47380650893547	3	0.00475127582930455	0.0691526032659359	Mkrn1
chr6:clu_9942_NA	Success	0.358135822712256	3	0.869370183905306	0.956083072908801	Dennd2a
chr6:clu_9943_NA	Not enough valid samples	NA	NA	NA	NA	Dennd2a
chr6:clu_9944_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP23-366P9.2
chr6:clu_9945_NA	Success	0.934850983874867	2	0.392644371515041	0.719614664184917	RP23-366P9.8,Ndufb2
chr6:clu_9946_NA	Success	2.45733203945093	1	0.0266296410616332	0.204421971132719	Ndufb2,RP23-366P9.8
chr6:clu_9947_NA	Success	1.0629508512875	1	0.144827527276916	0.479984946774122	Ndufb2
chr6:clu_9948_NA	Success	0.174573477301976	2	0.839815144611125	0.946890193260143	Braf
chr6:clu_9949_NA	Success	2.11752822046537	2	0.120328687214886	0.440121349271575	Braf
chr6:clu_9950_NA	Success	1.05854941767888	1	0.145662237352615	0.481454771983754	Braf
chr6:clu_9951_NA	Success	0.0445917711820414	1	0.765217689563807	0.919656155556503	Braf
chr6:clu_9952_NA	Success	0.265906654117316	1	0.465845503212293	0.768728366147102	Braf
chr6:clu_9953_NA	Success	0.0261164220656269	1	0.819222530605778	0.939111056876852	Mrps33
chr6:clu_9954_NA	Success	1.46966103106962	2	0.230003435993209	0.584197320244532	Ssbp1
chr6:clu_9955_NA	Success	7.76232865291604e-05	1	0.990058776549655	0.998182266625529	Ephb6
chr6:clu_9956_NA	Not enough valid samples	NA	NA	NA	NA	Casp2
chr6:clu_9957_NA	Success	0.347990078280418	2	0.706105881964186	0.891059444985225	Fam131b
chr6:clu_9958_NA	Success	1.59286229793332	1	0.0742840565509559	0.349223349048552	Zyx
chr6:clu_9959_NA	Success	6.84229311052513	4	0.00837284263444345	0.101352573791361	Zyx
chr6:clu_9960_NA	Success	9.22004820299662	2	9.90339137859594e-05	0.00516290197389878	Tcaf1
chr6:clu_9961_NA	Success	2.63525131445522	4	0.260650964226966	0.612785723528774	Tcaf1
chr6:clu_9962_NA	Success	1.18328397399233	1	0.123959309591808	0.445998112604378	Cntnap2
chr6:clu_9963_NA	Success	4.36223058749067	2	0.0127499161038357	0.131941683076032	Cul1
chr6:clu_9964_NA	Success	3.12994172162325	2	0.0437203451292521	0.267391796052786	Cul1
chr6:clu_9965_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Ezh2
chr6:clu_9966_NA	Success	0.558028012772155	1	0.290769281374088	0.639427572544821	Zfp212
chr6:clu_9967_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Zfp783
chr6:clu_9968_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Zfp783
chr6:clu_9969_NA	Success	0.00608503825293383	1	0.912157127168206	0.968566860104048	Zfp956
chr6:clu_9970_NA	Success	6.18828940680959	2	0.0020533361737015	0.0394839435068018	Zfp777
chr6:clu_9971_NA	Success	3.27134001903278	4	0.162120982123594	0.50324700256365	Zfp746
chr6:clu_9972_NA	Success	7.65609154349261	2	0.000473153099860624	0.015501751939224	Zfp746
chr6:clu_9973_NA	Success	0.000621725589326161	1	0.971870343161755	0.991886129433585	Zfp746
chr6:clu_9974_NA	Not enough valid samples	NA	NA	NA	NA	Krba1
chr6:clu_9975_NA	Success	1.36000740095176	1	0.0990970964535471	0.399927870800322	Zfp467
chr6:clu_9976_NA	Success	2.46892459552987	2	0.0846758708655517	0.372614201711105	Zfp467
chr6:clu_9977_NA	Success	1.50180244428338	2	0.222728342702384	0.576320203245506	Atp6v0e2
chr6:clu_9978_NA	Success	2.42062555126358	5	0.435559904269678	0.748527773419854	Lrrc61
chr6:clu_9979_NA	Success	0.0274994740699412	1	0.814582437431217	0.938065614159718	Rarres2
chr6:clu_9980_NA	Success	0.39738996921551	1	0.372658679269369	0.702880407030216	Rarres2
chr6:clu_9981_NA	Success	1.70889537830863	4	0.490488014280676	0.784899130703485	Repin1,RP24-124B23.14
chr6:clu_9982_NA	Success	3.7622009213128	5	0.184468091899377	0.533185956648615	Tmem176b
chr6:clu_9983_NA	Success	0.445585739915032	2	0.640449029584465	0.862645229450304	Malsu1
chr6:clu_9984_NA	Success	2.99672747596276	2	0.0499502646320456	0.288000588789452	Tra2a
chr6:clu_9985_NA	Success	1.86413103925952	3	0.292341446313152	0.640929109137861	Tra2a
chr6:clu_9986_NA	Success	1.01472391726544	1	0.154276649102203	0.493674493675759	Ccdc126
chr6:clu_9987_NA	Success	2.73979143952852	2	0.0645838151195814	0.327082915530171	Mpp6
chr6:clu_9988_NA	Success	0.720752671202035	2	0.486386029395768	0.781094919760407	Mpp6
chr6:clu_9989_NA	Success	7.9159014941597	6	0.0146857927760026	0.144201986513302	Hnrnpa2b1
chr6:clu_9990_NA	Success	4.3084117004546	2	0.0134549030483106	0.136346300240703	Hnrnpa2b1
chr6:clu_9991_NA	Success	0.369908362909882	2	0.690797630421718	0.88617787874032	Hnrnpa2b1
chr6:clu_9992_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Cbx3
chr6:clu_9993_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Cbx3
chr6:clu_9994_NA	Success	9.27876345350433	6	0.00497997571145256	0.0712425188591047	Snx10
chr6:clu_9995_NA	Success	0.132159786086959	1	0.607167960734985	0.84569823102373	Hibadh
chr6:clu_9996_NA	Success	2.78840105207291	2	0.0615195017953294	0.320177999672188	Tax1bp1
chr6:clu_9997_NA	Success	0.807007867571883	2	0.446191133831643	0.755431206345124	Tax1bp1
chr6:clu_9998_NA	Success	2.64823320404048	3	0.151331844925093	0.490102781985476	Wipf3
chr6:clu_9999_NA	Success	5.75776767536445	5	0.0420641401193156	0.262332441419786	Wipf3
chr7:clu_11930_NA	Success	1.62907952116393	2	0.196110006182458	0.546101878575123	Myadm,Prkcg
chr7:clu_11931_NA	Success	3.51667181994708	2	0.0296981115328656	0.21836498355613	Prkcg
chr7:clu_11932_NA	Success	1.03928394570539	2	0.353707865337451	0.687524575655426	Prkcg
chr7:clu_11933_NA	Success	0.0507215265854768	1	0.750104738382577	0.911882349064364	Cacng7
chr7:clu_11934_NA	Success	1.12036307274411	2	0.326161352825453	0.666033028004187	Cacng7
chr7:clu_11935_NA	Success	3.40849509127656	2	0.0330909618003749	0.230948640769346	Cacng8
chr7:clu_11936_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP23-449F12.6
chr7:clu_11937_NA	Success	19.8423664093286	2	2.4130691116621e-09	9.63099185838687e-07	Cacng8
chr7:clu_11938_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr7:clu_11939_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Cacng6
chr7:clu_11940_NA	Success	0.00288538914310266	1	0.939446435400742	0.979599766380966	Tfpt
chr7:clu_11941_NA	Success	6.13962447847393	2	0.00215573299046214	0.0408851003465045	Ndufa3
chr7:clu_11942_NA	Success	1.21204041503074	2	0.297589453538235	0.644909219124751	Ndufa3
chr7:clu_11943_NA	Success	0.0126412825789828	1	0.873664996128411	0.956961485425346	Prpf31
chr7:clu_11944_NA	Success	0.0300549569378177	1	0.806322301443125	0.935752913954742	Cnot3
chr7:clu_11945_NA	Success	0.835879701789509	1	0.196023042508027	0.546101878575123	Cnot3
chr7:clu_11946_NA	Success	0.00708771700737998	1	0.905227320202249	0.965552561494618	Mboat7
chr7:clu_11947_NA	Success	0.526424231357737	1	0.304851971248899	0.649307427692413	Mboat7
chr7:clu_11948_NA	Success	2.49172533486785	3	0.173012986286605	0.520140530968406	Tsen34
chr7:clu_11949_NA	Success	1.62499496177725	2	0.196912667291576	0.5464807574346	Tsen34
chr7:clu_11950_NA	Success	0.90928591707052	2	0.402811762361608	0.724941658191558	Rps9
chr7:clu_11951_NA	Success	0.265428107044841	2	0.766877573998877	0.920253088798653	Rps9
chr7:clu_11952_NA	Not enough valid samples	NA	NA	NA	NA	Lair1
chr7:clu_11953_NA	Success	0.406092900070917	1	0.36747480634307	0.699600344514778	Ttyh1
chr7:clu_11954_NA	Success	0.258291373276791	1	0.472303036455575	0.773535140882118	Ttyh1
chr7:clu_11955_NA	Success	0.819844393952877	1	0.200368173013047	0.550825982698562	Ttyh1
chr7:clu_11956_NA	Success	0.383524391767423	2	0.681455455943046	0.881256128088356	Ttyh1
chr7:clu_11957_NA	Success	0.237357346972203	1	0.490826147392638	0.78502271032638	Ttyh1
chr7:clu_11958_NA	Success	0.716663558600601	1	0.231222217797811	0.585325189957957	Leng8
chr7:clu_11959_NA	Success	0.680606093079632	2	0.506310028346274	0.795553597825199	Rdh13
chr7:clu_11960_NA	Success	6.74334711447705	2	0.00117869531851312	0.0278872600392413	Rdh13
chr7:clu_11961_NA	Success	6.71174180197249	4	0.00938166782506664	0.108807699298888	Rdh13
chr7:clu_11962_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP24-161J8.2
chr7:clu_11963_NA	Success	0.03533829669027	1	0.790354196669834	0.92831477496128	Ppp1r12c
chr7:clu_11964_NA	Success	0.104204511684202	2	0.901041005163386	0.963641772690084	Ppp1r12c
chr7:clu_11965_NA	Success	5.8663371264247	5	0.0386401589763874	0.251948472083801	Syt5
chr7:clu_11966_NA	Success	0.627449414867442	1	0.26261888582658	0.614339555780376	Brsk1
chr7:clu_11967_NA	Success	0.00776943088982307	1	0.900796707236122	0.963641772690084	Ppp6r1
chr7:clu_11968_NA	Success	0.000993861053217415	1	0.964438994008856	0.988994194763641	Ppp6r1
chr7:clu_11969_NA	Success	0.145939121432463	1	0.589019414651799	0.836836715839318	Hspbp1
chr7:clu_11970_NA	Success	2.16538832509013	2	0.114705382969401	0.429695179154571	Hspbp1
chr7:clu_11971_NA	Not enough valid samples	NA	NA	NA	NA	Cox6b2
chr7:clu_11972_NA	Success	0.58937668047156	2	0.554672915464231	0.821880563435695	Shisa7
chr7:clu_11973_NA	Success	0.697018476096446	1	0.237724536377177	0.590239643720566	Shisa7
chr7:clu_11974_NA	Success	3.10308634258968	2	0.0449103794593433	0.270409032788985	Shisa7
chr7:clu_11975_NA	Success	4.28536687859696	3	0.0355777115343304	0.241559309799238	Isoc2b
chr7:clu_11976_NA	Success	0.000759498370598521	1	0.968910871707435	0.990435594986672	Isoc2a
chr7:clu_11977_NA	Not enough valid samples	NA	NA	NA	NA	Zfp628
chr7:clu_11978_NA	Success	2.3399950885032	5	0.456168225913056	0.761609778446338	Nat14
chr7:clu_11979_NA	Success	4.95428942883791e-05	1	0.992057841050833	0.998192821626972	Fiz1
chr7:clu_11980_NA	Success	0.372342702320566	1	0.388164097377494	0.71643151850577	Epn1
chr7:clu_11981_NA	Success	1.09141293778725	2	0.335741776170227	0.673185357143633	Ccdc106
chr7:clu_11982_NA	Success	0.252585959655846	1	0.47723639797513	0.777069180891909	Ccdc106
chr7:clu_11983_NA	Success	0.941135703089913	2	0.390184449943649	0.71754209683133	U2af2
chr7:clu_11984_NA	Success	0.279794592876101	2	0.755939000765486	0.914726572061436	U2af2
chr7:clu_11985_NA	Success	3.34256519830274	1	0.00972204111232026	0.111471353374802	U2af2
chr7:clu_11986_NA	Success	8.7901339832024	13	0.174116308176831	0.520968063737908	Epn1
chr7:clu_11987_NA	Success	3.40281495038471	2	0.0332794579612205	0.23168024913795	Epn1
chr7:clu_11988_NA	Success	0.804780097474975	2	0.44718625313405	0.755884807681976	Zfp787
chr7:clu_11989_NA	Success	1.45760604397947	2	0.23279290416519	0.585815978541285	Zfp444
chr7:clu_11990_NA	Not enough valid samples	NA	NA	NA	NA	Zfp667
chr7:clu_11991_NA	Success	0.562302566084526	1	0.288929006394391	0.638121171450504	Zfp667
chr7:clu_11992_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Zfp583
chr7:clu_11993_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Zfp28
chr7:clu_11994_NA	Success	0.843594743983317	1	0.19397187121315	0.545184594296635	Smim17,RP24-79E24.1
chr7:clu_11995_NA	Success	0.80000303167995	1	0.205902351467772	0.557597663779229	Peg3
chr7:clu_11996_NA	Success	1.78856950495606	2	0.167199176270409	0.510727544503875	Usp29
chr7:clu_11997_NA	Success	3.09217878844169	1	0.0128884485983874	0.132792982954176	Clcn4
chr7:clu_11998_NA	Success	0.384070107799232	1	0.38079300710161	0.710044334454113	Clcn4
chr7:clu_11999_NA	Success	7.64151361295808	7	0.032537787187978	0.228710691465274	Clcn4
chr7:clu_12000_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Zscan18
chr7:clu_12001_NA	Not enough valid samples	NA	NA	NA	NA	Zscan22
chr7:clu_12002_NA	Success	4.98715196104087	1	0.00158739995720202	0.0335897319633623	Rps5
chr7:clu_12003_NA	Success	4.62094660321634	3	0.0262418069635841	0.203344060272272	Zbtb45
chr7:clu_12004_NA	Success	3.2833667409177	5	0.254907282285919	0.607019307081773	Chmp2a
chr7:clu_12005_NA	Success	0.083775621761788	1	0.682297328006522	0.881591170916832	Chmp2a
chr7:clu_12006_NA	Success	0.354907431516381	1	0.399505279729438	0.723026221941709	Ube2m
chr7:clu_12007_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Mzf1
chr7:clu_12008_NA	Success	2.45468458619143	2	0.0858902821501931	0.376313593787792	Sepw1
chr7:clu_12009_NA	Success	1.52871717856033	2	0.216813622157591	0.570681482656245	Napa
chr7:clu_12010_NA	Success	0.0744022651788327	1	0.699680419503875	0.889927147830658	Napa
chr7:clu_12011_NA	Success	0.365849534193103	2	0.693607157519156	0.887009915331044	Kptn
chr7:clu_12012_NA	Success	0.00330201923475215	1	0.935231020723388	0.977055214974078	Slc8a2
chr7:clu_12013_NA	Success	0.0228168502805488	1	0.830843043579821	0.943705276971135	Slc8a2
chr7:clu_12014_NA	Success	7.86151404431803	2	0.000385290083281665	0.0133358530075866	Slc8a2
chr7:clu_12015_NA	Success	4.14400238722556	3	0.0404198180855756	0.257894496666683	Slc8a2
chr7:clu_12016_NA	Success	0.117926013831607	1	0.627218183185974	0.857268749762334	Meis3
chr7:clu_12017_NA	Success	1.54308761953445	1	0.0789602039784235	0.360793407287549	Meis3
chr7:clu_12018_NA	Success	1.28629624279574	1	0.108729411675896	0.41873677459048	Ccdc9
chr7:clu_12019_NA	Success	0.786154879824721	1	0.209871897455302	0.562356619097358	Ccdc9
chr7:clu_12020_NA	Success	1.39812288847475	1	0.0944853068110416	0.391075955993683	Ccdc9
chr7:clu_12021_NA	Success	0.993236198000716	2	0.370376138937355	0.70227194212036	Ccdc9
chr7:clu_12022_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Bbc3
chr7:clu_12023_NA	Success	3.0905131860377	2	0.0454786094276037	0.272134564030329	Zc3h4
chr7:clu_12024_NA	Success	0.229448667662496	2	0.794971775349959	0.929985993216745	Zc3h4
chr7:clu_12025_NA	Success	0.517349791851643	1	0.309057420809645	0.650269335680045	Tmem160
chr7:clu_12026_NA	Success	0.000648425976095268	1	0.971272925519268	0.991695613458307	Npas1
chr7:clu_12027_NA	Success	0.243623036750819	3	0.921684325500292	0.971220523566626	Arhgap35
chr7:clu_12028_NA	Success	0.159330617407477	1	0.572413306675372	0.829306708271605	Ap2s1
chr7:clu_12029_NA	Success	2.78173352088231	1	0.0183390605236885	0.16402330733478	Strn4
chr7:clu_12030_NA	Success	0.997820073038383	2	0.368682266215932	0.700192863615855	Strn4
chr7:clu_12031_NA	Success	1.3833483555145	1	0.0962445912085342	0.395266687752002	Strn4
chr7:clu_12032_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Prkd2
chr7:clu_12033_NA	Success	0.0909734459323204	1	0.669705423675918	0.874930086415955	Dact3
chr7:clu_12034_NA	Success	0.102790616489983	1	0.650253056769632	0.866719668377686	Calm3
chr7:clu_12035_NA	Success	0.595744439034945	1	0.275029437559714	0.627684957934895	Pnmal1
chr7:clu_12036_NA	Success	0.136461154848121	1	0.601378164791372	0.84293401078578	Ppp5c
chr7:clu_12037_NA	Success	1.6139936048786	1	0.072389610411433	0.344854763405175	Ppp5c
chr7:clu_12038_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Ccdc61
chr7:clu_12039_NA	Success	0.281135191727572	2	0.75492626879461	0.91423128979857	Nova2
chr7:clu_12040_NA	Success	0.000512553679982375	1	0.974458256300207	0.992560202941061	Mypop
chr7:clu_12041_NA	Success	5.76012163123551	2	0.00315072834815558	0.0528749502790473	Sympk
chr7:clu_12042_NA	Success	0.421264099291875	2	0.656216772137272	0.867955214735183	Sympk
chr7:clu_12043_NA	Success	0.642621606350417	1	0.256926420057039	0.609812182402693	Sympk
chr7:clu_12044_NA	Success	8.46523601387526	2	0.000210666127067921	0.00864199267927518	Dmwd
chr7:clu_12045_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Dmpk
chr7:clu_12046_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Dmpk
chr7:clu_12047_NA	Success	0.952505199543168	1	0.16751856654874	0.511421070312526	Qpctl
chr7:clu_12048_NA	Success	0.0312865799199926	1	0.802474229486736	0.933438832786714	Eml2
chr7:clu_12049_NA	Success	1.45717483051135	1	0.087794799475285	0.378813867934654	Eml2
chr7:clu_12050_NA	Success	1.91835730026568	1	0.0501416817879196	0.288495369235407	Eml2
chr7:clu_12051_NA	Success	5.62163508972662	2	0.00361871933815842	0.0580223913573451	Eml2
chr7:clu_12052_NA	Success	0.121596799081004	1	0.621908985321403	0.85451729579703	Vasp
chr7:clu_12053_NA	Success	0.340081784090216	1	0.40953040570422	0.729472000689974	Rtn2
chr7:clu_12054_NA	Success	0.11318921046842	1	0.634222275066547	0.860954649921747	Ercc1
chr7:clu_12055_NA	Success	0.395676754128459	1	0.373691167898702	0.704271460889233	Cd3eap
chr7:clu_12056_NA	Success	0.105003375715114	2	0.900321483352297	0.963641772690084	Mark4
chr7:clu_12057_NA	Success	0.0121096543549015	1	0.876328192188569	0.957314435021264	Mark4
chr7:clu_12058_NA	Success	0.664378049402444	2	0.514593479921418	0.798611950735981	Trappc6a
chr7:clu_12059_NA	Success	1.67469520546479	2	0.187365278692786	0.537135455348266	Trappc6a
chr7:clu_12060_NA	Success	0.436767961567028	1	0.349978272043359	0.685717201689765	Ppp1r37
chr7:clu_12061_NA	Success	0.605834612670918	1	0.271001787885685	0.623766571330355	Gemin7
chr7:clu_12062_NA	Success	0.0113691558050277	1	0.880139576552646	0.958468826747889	Clasrp
chr7:clu_12063_NA	Success	0.793688377199345	1	0.207701323141026	0.559780140777221	Clasrp
chr7:clu_12064_NA	Success	2.08467908863724	1	0.0411613894155504	0.260516313809506	Clptm1
chr7:clu_12065_NA	Success	0.903448050481074	2	0.405170201118248	0.72702542493799	Apoe
chr7:clu_12066_NA	Success	0.610707364006913	1	0.269083189677534	0.622335646036409	Tomm40
chr7:clu_12067_NA	Not enough valid samples	NA	NA	NA	NA	Pvrl2
chr7:clu_12068_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Zfp112
chr7:clu_12069_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Zfp109
chr7:clu_12070_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Zfp94
chr7:clu_12071_NA	Success	0.00569211998180208	1	0.915029399278025	0.969658020130444	Smg9
chr7:clu_12072_NA	Success	0.351583179979343	2	0.703573324313368	0.889988959111365	Zfp428
chr7:clu_12073_NA	Success	0.0601754492315649	1	0.728654223086394	0.904063422751753	Zfp428
chr7:clu_12074_NA	Success	1.53116279160483	1	0.0801269132039144	0.364420798539673	Xrcc1
chr7:clu_12075_NA	Success	0.214721878962365	1	0.51226201402321	0.797754393282864	Zfp575
chr7:clu_12076_NA	Success	0.0132532439452007	2	0.986834193589103	0.997043907231395	Rps19
chr7:clu_12077_NA	Success	1.15965660136851	2	0.313593850093783	0.653976231702349	Rps19
